game_id,team,qbId,name,dropbacks,epa,cpoe,cpoePlays
2006_01_ATL_CAR,ATL,00-0020245,M.Vick,25,5.2217,-179.547,22
2006_01_ATL_CAR,CAR,00-0004161,J.Delhomme,43,-16.5488,-228.1255,38
2006_01_BAL_TB,BAL,00-0011024,S.McNair,28,8.0319,110.9692,8
2006_01_BAL_TB,TB,00-0022005,C.Simms,32,-28.095,153.3547,14
2006_01_BAL_TB,TB,00-0024408,B.Gradkowski,6,-4.1001,-32.8139,2
2006_01_BUF_NE,BUF,00-0022912,J.Losman,26,0.7249,324.1243,22
2006_01_BUF_NE,NE,00-0019596,T.Brady,26,-4.2639,-142.3577,23
2006_01_CHI_GB,CHI,00-0019641,T.Jones,1,-1.0808,58.9629,1
2006_01_CHI_GB,CHI,00-0022121,R.Grossman,27,11.8441,407.3785,25
2006_01_CHI_GB,GB,00-0005106,B.Favre,32,-9.652,-197.6877,29
2006_01_CHI_GB,GB,00-0023742,J.Ryan,1,2.4617,29.683,1
2006_01_CIN_KC,CIN,00-0021429,C.Palmer,20,-1.5287,11.2914,8
2006_01_CIN_KC,KC,00-0006355,T.Green,21,-2.2968,197.5703,9
2006_01_CIN_KC,KC,00-0007835,D.Huard,25,-4.3555,22.7634,1
2006_01_DAL_JAX,DAL,00-0001361,D.Bledsoe,36,-2.5635,-211.907,31
2006_01_DAL_JAX,JAX,00-0022177,B.Leftwich,37,5.6209,259.3286,32
2006_01_DEN_STL,DEN,00-0013042,J.Plummer,30,-23.7615,-264.6158,25
2006_01_DEN_STL,LA,00-0019599,M.Bulger,37,-9.7113,-368.6032,33
2006_01_IND_NYG,IND,00-0010346,P.Manning,42,14.0302,79.5252,40
2006_01_IND_NYG,NYG,00-0022803,E.Manning,34,9.1759,-71.9365,33
2006_01_MIA_PIT,MIA,00-0003739,D.Culpepper,41,-8.757,-338.4689,36
2006_01_MIA_PIT,PIT,00-0000865,C.Batch,30,11.9111,-56.2748,25
2006_01_MIN_WAS,MIN,00-0008442,B.Johnson,31,12.334,-72.8627,29
2006_01_MIN_WAS,WAS,00-0002110,M.Brunell,29,1.0714,-52.7123,28
2006_01_NO_CLE,CLE,00-0023502,C.Frye,32,-10.651,60.4198,25
2006_01_NO_CLE,NO,00-0020531,D.Brees,31,3.6977,-67.4666,29
2006_01_NYJ_TEN,NYJ,00-0019559,C.Pennington,36,16.669,518.2846,33
2006_01_NYJ_TEN,TEN,00-0003292,K.Collins,41,-11.7852,-314.0117,33
2006_01_NYJ_TEN,TEN,00-0024218,V.Young,4,-0.8876,74.2492,4
2006_01_PHI_HOU,HOU,00-0020608,D.Carr,35,-3.1901,227.6817,19
2006_01_PHI_HOU,PHI,00-0011022,D.McNabb,37,16.5882,148.9483,28
2006_01_SD_OAK,LAC,00-0022942,P.Rivers,12,8.005,138.8314,11
2006_01_SD_OAK,LV,00-0001823,A.Brooks,24,-12.8282,-222.9331,14
2006_01_SD_OAK,LV,00-0023504,A.Walter,8,-4.7067,-52.9075,5
2006_01_SEA_DET,DET,00-0009311,J.Kitna,40,-4.4581,-236.6296,35
2006_01_SEA_DET,SEA,00-0007091,M.Hasselbeck,36,2.4683,525.85,29
2006_01_SF_ARI,ARI,00-0017200,K.Warner,40,9.0435,-105.6476,37
2006_01_SF_ARI,SF,00-0023436,A.Smith,39,7.0497,-22.171,38
2006_02_ARI_SEA,ARI,00-0017200,K.Warner,43,-0.2788,176.3923,37
2006_02_ARI_SEA,SEA,00-0007091,M.Hasselbeck,30,1.174,-260.5592,26
2006_02_BUF_MIA,BUF,00-0022912,J.Losman,21,-2.2088,62.843,18
2006_02_BUF_MIA,MIA,00-0003739,D.Culpepper,41,-7.8092,271.3579,31
2006_02_CAR_MIN,CAR,00-0004161,J.Delhomme,35,-8.1856,-345.8729,26
2006_02_CAR_MIN,MIN,00-0008442,B.Johnson,38,-10.6832,126.6289,22
2006_02_CAR_MIN,MIN,00-0010072,R.Longwell,1,4.3056,23.8451,1
2006_02_CLE_CIN,CIN,00-0021429,C.Palmer,44,5.0939,50.1937,39
2006_02_CLE_CIN,CLE,00-0023502,C.Frye,35,-2.9285,-90.4829,33
2006_02_DET_CHI,CHI,00-0006423,B.Griese,1,0.8689,34.2547,1
2006_02_DET_CHI,CHI,00-0022121,R.Grossman,27,23.5258,248.3762,21
2006_02_DET_CHI,DET,00-0009311,J.Kitna,36,-0.1368,404.084,22
2006_02_HOU_IND,HOU,00-0020608,D.Carr,32,10.9977,406.2474,26
2006_02_HOU_IND,IND,00-0010346,P.Manning,40,27.8162,421.1109,37
2006_02_KC_DEN,DEN,00-0013042,J.Plummer,30,-2.9776,-95.0601,26
2006_02_KC_DEN,KC,00-0007835,D.Huard,24,-1.4487,217.8048,22
2006_02_NE_NYJ,NE,00-0019596,T.Brady,30,8.6012,-167.0781,28
2006_02_NE_NYJ,NYJ,00-0019559,C.Pennington,39,13.3004,-12.3982,31
2006_02_NO_GB,GB,00-0005106,B.Favre,57,6.0535,-256.475,55
2006_02_NO_GB,NO,00-0020531,D.Brees,45,7.8688,-12.6776,41
2006_02_NYG_PHI,NYG,00-0022803,E.Manning,50,13.1965,410.6195,40
2006_02_NYG_PHI,PHI,00-0011022,D.McNabb,50,12.2002,-31.0993,44
2006_02_OAK_BAL,BAL,00-0011024,S.McNair,36,-13.4894,-325.6465,30
2006_02_OAK_BAL,LV,00-0023504,A.Walter,34,-24.9636,-297.0095,25
2006_02_PIT_JAX,JAX,00-0022177,B.Leftwich,41,4.0185,189.8946,39
2006_02_PIT_JAX,PIT,00-0022924,B.Roethlisberger,34,-19.1663,-143.0021,32
2006_02_STL_SF,LA,00-0019599,M.Bulger,40,-3.0705,-3.4245,29
2006_02_STL_SF,SF,00-0023436,A.Smith,23,9.1184,-245.1591,16
2006_02_TB_ATL,ATL,00-0020245,M.Vick,23,1.6978,82.648,14
2006_02_TB_ATL,ATL,00-0024294,J.Norwood,1,-0.4489,0.0,0
2006_02_TB_ATL,TB,00-0022005,C.Simms,54,-12.2544,-605.5177,47
2006_02_TEN_SD,LAC,00-0020536,L.Tomlinson,1,-1.5759,-36.34,1
2006_02_TEN_SD,LAC,00-0022942,P.Rivers,36,10.2806,316.599,29
2006_02_TEN_SD,TEN,00-0003292,K.Collins,19,-12.5697,-316.3764,16
2006_02_TEN_SD,TEN,00-0024218,V.Young,19,2.7494,-123.9414,14
2006_02_WAS_DAL,DAL,00-0001361,D.Bledsoe,39,5.8228,-392.1277,35
2006_02_WAS_DAL,WAS,00-0002110,M.Brunell,40,-11.273,-82.5682,25
2006_03_ATL_NO,ATL,00-0020245,M.Vick,40,-10.265,-411.1308,31
2006_03_ATL_NO,NO,00-0020531,D.Brees,30,3.4018,139.2053,26
2006_03_BAL_CLE,BAL,00-0011024,S.McNair,44,5.2545,340.566,37
2006_03_BAL_CLE,CLE,00-0023502,C.Frye,40,-3.2268,215.4522,30
2006_03_CAR_TB,CAR,00-0004161,J.Delhomme,41,3.1031,247.5204,33
2006_03_CAR_TB,TB,00-0022005,C.Simms,26,-1.1488,-123.6325,23
2006_03_CAR_TB,TB,00-0024408,B.Gradkowski,1,0.4876,19.9113,1
2006_03_CHI_MIN,CHI,00-0022121,R.Grossman,42,-4.8757,13.8214,31
2006_03_CHI_MIN,MIN,00-0008442,B.Johnson,32,-4.2918,256.5293,21
2006_03_CIN_PIT,CIN,00-0021429,C.Palmer,31,0.4281,390.1083,24
2006_03_CIN_PIT,PIT,00-0022924,B.Roethlisberger,40,-7.1608,-267.9785,36
2006_03_DEN_NE,DEN,00-0013042,J.Plummer,31,12.6939,-50.9747,30
2006_03_DEN_NE,NE,00-0019596,T.Brady,56,3.3918,-46.5279,55
2006_03_GB_DET,DET,00-0009311,J.Kitna,43,-0.751,34.9884,39
2006_03_GB_DET,GB,00-0005106,B.Favre,36,22.7455,211.5191,35
2006_03_JAX_IND,IND,00-0010346,P.Manning,33,2.097,-384.6047,29
2006_03_JAX_IND,JAX,00-0022177,B.Leftwich,32,-3.8002,-140.1918,28
2006_03_NYG_SEA,NYG,00-0022803,E.Manning,37,-1.1626,304.3629,35
2006_03_NYG_SEA,SEA,00-0007091,M.Hasselbeck,33,8.0508,371.4422,31
2006_03_NYJ_BUF,BUF,00-0011626,B.Moorman,1,-2.8036,-41.485,1
2006_03_NYJ_BUF,BUF,00-0022912,J.Losman,41,-9.5129,51.2713,35
2006_03_NYJ_BUF,NYJ,00-0019559,C.Pennington,31,3.249,-51.9267,28
2006_03_PHI_SF,PHI,00-0011022,D.McNabb,36,10.3505,-200.3218,32
2006_03_PHI_SF,SF,00-0023436,A.Smith,51,1.0643,37.2882,43
2006_03_STL_ARI,ARI,00-0017200,K.Warner,31,0.8084,156.874,28
2006_03_STL_ARI,LA,00-0019599,M.Bulger,32,13.9831,161.922,31
2006_03_TEN_MIA,MIA,00-0003739,D.Culpepper,34,0.3338,114.3455,26
2006_03_TEN_MIA,TEN,00-0003292,K.Collins,35,0.9979,29.2662,33
2006_03_WAS_HOU,HOU,00-0020608,D.Carr,31,-3.0566,-106.0196,19
2006_03_WAS_HOU,WAS,00-0002110,M.Brunell,27,17.3771,112.5602,14
2006_04_ARI_ATL,ARI,00-0017200,K.Warner,23,-11.4233,-315.4441,17
2006_04_ARI_ATL,ARI,00-0024225,M.Leinart,9,-2.2633,-79.8193,8
2006_04_ARI_ATL,ATL,00-0020245,M.Vick,26,-12.9231,-4.9321,21
2006_04_CLE_OAK,CLE,00-0023502,C.Frye,34,4.7779,388.4145,30
2006_04_CLE_OAK,LV,00-0021337,R.Curry,1,-0.4812,-28.5825,1
2006_04_CLE_OAK,LV,00-0023504,A.Walter,28,-8.1694,-504.9317,23
2006_04_DAL_TEN,DAL,00-0001361,D.Bledsoe,20,13.8329,269.1976,18
2006_04_DAL_TEN,TEN,00-0024218,V.Young,34,-19.037,-188.0354,29
2006_04_DET_STL,DET,00-0009311,J.Kitna,45,7.702,282.6268,43
2006_04_DET_STL,LA,00-0019599,M.Bulger,42,13.0828,143.0598,40
2006_04_GB_PHI,GB,00-0005106,B.Favre,44,-10.5287,-448.1912,43
2006_04_GB_PHI,GB,00-0023459,A.Rodgers,3,0.4416,2.7504,3
