game_id,team,qbId,name,dropbacks,epa,cpoe,cpoePlays
2019_01_ATL_MIN,ATL,00-0026143,M.Ryan,54,-6.8964,152.1928,45
2019_01_ATL_MIN,MIN,00-0029604,K.Cousins,11,8.4189,154.6673,9
2019_01_BAL_MIA,BAL,00-0029665,R.Griffin III,6,8.9373,177.262,6
2019_01_BAL_MIA,BAL,00-0034796,L.Jackson,21,29.0524,538.749,19
2019_01_BAL_MIA,MIA,00-0023682,R.Fitzpatrick,32,0.5483,-151.7796,29
2019_01_BAL_MIA,MIA,00-0034343,J.Rosen,4,-6.266,-102.3634,3
2019_01_BUF_NYJ,BUF,00-0034857,J.Allen,44,-7.025,99.2754,35
2019_01_BUF_NYJ,NYJ,00-0034869,S.Darnold,46,-3.5703,-78.9096,41
2019_01_CIN_SEA,CIN,00-0027973,A.Dalton,56,8.6774,153.8044,49
2019_01_CIN_SEA,SEA,00-0029263,R.Wilson,24,4.026,231.8506,19
2019_01_DEN_OAK,DEN,00-0026158,J.Flacco,34,7.5736,135.926,30
2019_01_DEN_OAK,LV,00-0031280,D.Carr,27,17.0027,396.6682,26
2019_01_DET_ARI,ARI,00-0035228,K.Murray,60,-7.4158,-513.4489,52
2019_01_DET_ARI,DET,00-0026498,M.Stafford,48,11.7811,164.4418,41
2019_01_GB_CHI,CHI,00-0033869,M.Trubisky,52,-15.2047,-365.7525,44
2019_01_GB_CHI,GB,00-0023459,A.Rodgers,36,-3.5585,-25.2726,27
2019_01_HOU_NO,HOU,00-0033537,D.Watson,38,9.8062,74.8557,29
2019_01_HOU_NO,NO,00-0020531,D.Brees,42,13.5032,432.0222,39
2019_01_IND_LAC,IND,00-0033119,J.Brissett,30,6.981,284.7848,27
2019_01_IND_LAC,LAC,00-0022942,P.Rivers,39,7.8064,237.7943,34
2019_01_KC_JAX,JAX,00-0029567,N.Foles,8,6.1071,-29.9607,8
2019_01_KC_JAX,JAX,00-0035289,G.Minshew II,28,8.7277,415.8088,25
2019_01_KC_JAX,KC,00-0025708,M.Moore,1,-0.3029,-85.7847,1
2019_01_KC_JAX,KC,00-0033873,P.Mahomes,33,23.5615,343.4631,33
2019_01_LA_CAR,CAR,00-0027939,C.Newton,41,-3.608,-67.1692,37
2019_01_LA_CAR,LA,00-0033106,J.Goff,41,-2.0939,-173.1868,38
2019_01_NYG_DAL,DAL,00-0033077,D.Prescott,32,30.2175,285.3321,32
2019_01_NYG_DAL,NYG,00-0022803,E.Manning,46,1.9943,77.3024,40
2019_01_NYG_DAL,NYG,00-0035710,D.Jones,5,-1.8795,51.4966,4
2019_01_PIT_NE,NE,00-0019596,T.Brady,37,17.0004,-6.7992,36
2019_01_PIT_NE,NE,00-0027150,J.Edelman,1,1.9238,12.9023,1
2019_01_PIT_NE,PIT,00-0022924,B.Roethlisberger,48,-8.1524,-410.3245,46
2019_01_SF_TB,SF,00-0031345,J.Garoppolo,29,0.1302,-85.1997,27
2019_01_SF_TB,TB,00-0031503,J.Winston,42,-21.2445,-215.394,34
2019_01_TEN_CLE,CLE,00-0034855,B.Mayfield,43,-17.7846,-93.0678,38
2019_01_TEN_CLE,TEN,00-0032268,M.Mariota,30,7.3811,-173.1129,24
2019_01_WAS_PHI,PHI,00-0032950,C.Wentz,40,17.3898,265.8815,39
2019_01_WAS_PHI,WAS,00-0028986,C.Keenum,44,22.1025,158.6999,43
2019_02_ARI_BAL,ARI,00-0035228,K.Murray,44,10.9301,163.1427,37
2019_02_ARI_BAL,BAL,00-0034796,L.Jackson,44,13.2812,72.6785,35
2019_02_BUF_NYG,BUF,00-0034857,J.Allen,36,7.3301,40.4119,28
2019_02_BUF_NYG,NYG,00-0022803,E.Manning,46,-8.6813,-311.2105,44
2019_02_CHI_DEN,CHI,00-0033869,M.Trubisky,27,-0.1226,-274.3497,27
2019_02_CHI_DEN,DEN,00-0026158,J.Flacco,53,8.0558,-18.9547,50
2019_02_CLE_NYJ,CLE,00-0034855,B.Mayfield,37,1.6445,-162.0192,32
2019_02_CLE_NYJ,NYJ,00-0032156,T.Siemian,8,-5.5611,-33.2569,5
2019_02_CLE_NYJ,NYJ,00-0034412,L.Falk,27,-4.9623,213.7273,25
2019_02_DAL_WAS,DAL,00-0033077,D.Prescott,32,13.3025,552.0764,30
2019_02_DAL_WAS,WAS,00-0028986,C.Keenum,38,6.979,9.1629,37
2019_02_IND_TEN,IND,00-0033119,J.Brissett,34,-3.1875,-108.3374,26
2019_02_IND_TEN,TEN,00-0032268,M.Mariota,33,-3.3138,22.1955,26
2019_02_JAX_HOU,HOU,00-0033537,D.Watson,34,-5.7028,-175.0006,29
2019_02_JAX_HOU,JAX,00-0035289,G.Minshew II,43,-2.3982,-18.739,33
2019_02_KC_OAK,KC,00-0033873,P.Mahomes,46,25.7527,355.802,44
2019_02_KC_OAK,LV,00-0031280,D.Carr,43,-10.2229,-254.1687,37
2019_02_LAC_DET,DET,00-0026498,M.Stafford,32,4.8326,127.7228,30
2019_02_LAC_DET,LAC,00-0022942,P.Rivers,38,2.9363,-182.8432,35
2019_02_MIN_GB,GB,00-0023459,A.Rodgers,36,5.1216,229.6769,31
2019_02_MIN_GB,MIN,00-0029604,K.Cousins,35,-11.1702,-296.2605,27
2019_02_NE_MIA,MIA,00-0023682,R.Fitzpatrick,26,-30.8773,-370.5884,21
2019_02_NE_MIA,MIA,00-0034343,J.Rosen,21,-8.8172,-257.405,18
2019_02_NE_MIA,NE,00-0019596,T.Brady,30,15.9714,252.494,28
2019_02_NO_LA,LA,00-0033106,J.Goff,31,7.715,13.4306,28
2019_02_NO_LA,NO,00-0020531,D.Brees,5,-2.4754,-28.8238,5
2019_02_NO_LA,NO,00-0031237,T.Bridgewater,34,-2.8268,-226.5471,27
2019_02_PHI_ATL,ATL,00-0026143,M.Ryan,45,2.0048,-180.4655,43
2019_02_PHI_ATL,PHI,00-0021206,J.McCown,5,1.1289,-77.9577,5
2019_02_PHI_ATL,PHI,00-0032950,C.Wentz,47,-4.3721,-169.4332,42
2019_02_SEA_PIT,PIT,00-0022924,B.Roethlisberger,16,-4.9804,-255.0959,15
2019_02_SEA_PIT,PIT,00-0034771,M.Rudolph,21,-0.4539,-53.3808,19
2019_02_SEA_PIT,SEA,00-0029263,R.Wilson,41,15.3985,502.8816,35
2019_02_SF_CIN,CIN,00-0027973,A.Dalton,47,4.4008,-174.0267,42
2019_02_SF_CIN,SF,00-0031345,J.Garoppolo,27,17.777,83.9271,25
2019_02_SF_CIN,SF,00-0034860,D.Pettis,1,1.2418,12.4182,1
2019_02_TB_CAR,CAR,00-0027939,C.Newton,54,-4.1057,-519.4314,49
2019_02_TB_CAR,TB,00-0031503,J.Winston,29,5.7519,204.8041,25
2019_03_ATL_IND,ATL,00-0026143,M.Ryan,34,21.2982,682.4636,33
2019_03_ATL_IND,IND,00-0033119,J.Brissett,39,18.9937,240.7827,36
2019_03_BAL_KC,BAL,00-0034796,L.Jackson,51,5.3911,-359.1871,43
2019_03_BAL_KC,KC,00-0033873,P.Mahomes,39,17.6907,424.2045,35
2019_03_CAR_ARI,ARI,00-0035228,K.Murray,54,-13.072,-98.4673,42
2019_03_CAR_ARI,CAR,00-0034577,K.Allen,29,13.0903,274.0896,25
2019_03_CHI_WAS,CHI,00-0033869,M.Trubisky,34,8.874,358.707,31
2019_03_CHI_WAS,WAS,00-0028986,C.Keenum,49,-10.1374,45.4937,42
2019_03_CIN_BUF,BUF,00-0034857,J.Allen,41,1.5758,208.7067,33
2019_03_CIN_BUF,CIN,00-0027973,A.Dalton,37,-1.9135,-274.8381,34
2019_03_DEN_GB,DEN,00-0026158,J.Flacco,35,-5.3799,16.3419,28
2019_03_DEN_GB,GB,00-0023459,A.Rodgers,29,6.421,-124.1345,27
2019_03_DET_PHI,DET,00-0026498,M.Stafford,33,4.8832,-60.2372,32
