game_id,team,plays,epa,success,passPlays,passEPA,rushPlays,rushEPA,neutralPlays,neutralEPA,turnovers
2023_01_ARI_WAS,ARI,62,-21.592579572360876,19.0,37.0,-10.41328396975706,25.0,-11.179295602603815,62,-21.592579572360876,2.0
2023_01_ARI_WAS,WAS,71,-15.791868072977504,28.0,45.0,-7.314928775900573,26.0,-8.47693929707693,67,-13.791946483877236,3.0
2023_01_BUF_NYJ,BUF,68,-5.383819890350572,33.0,50.0,1.0152532345708434,18.0,-6.399073124921415,68,-5.383819890350572,4.0
2023_01_BUF_NYJ,NYJ,52,-1.5543213815769246,21.0,27.0,-3.7950462647649523,25.0,2.2407248831880278,52,-1.5543213815769246,1.0
2023_01_CAR_ATL,ATL,50,-6.946789926682315,18.0,24.0,-5.59940352247213,26.0,-1.3473864042101849,41,-9.449945157925315,0.0
2023_01_CAR_ATL,CAR,77,-19.91770623400611,30.0,46.0,-10.762360300145012,31.0,-9.1553459338611,59,-13.988621172935602,3.0
2023_01_CIN_CLE,CIN,54,-22.218074643760556,12.0,36.0,-17.901710066836895,18.0,-4.316364576923661,44,-12.110256458117728,0.0
2023_01_CIN_CLE,CLE,74,-10.79640859633324,30.0,35.0,-8.946648691942107,39.0,-1.8497599043911324,56,-11.090002301389015,2.0
2023_01_DAL_NYG,DAL,58,8.434392308396351,27.0,28.0,6.716185612707927,30.0,1.7182066956884228,11,3.9148020746251495,0.0
2023_01_DAL_NYG,NYG,70,-29.896532583398194,24.0,49.0,-24.861432521267776,21.0,-5.035100062130418,20,-17.48623673680418,3.0
2023_01_DET_KC,DET,67,1.734135500562843,27.0,36.0,2.5363044491386972,31.0,-0.8021689485758543,67,1.734135500562843,1.0
2023_01_DET_KC,KC,65,-7.7005362104331,26.0,48.0,-2.1938748055193424,17.0,-5.506661404913757,65,-7.7005362104331,1.0
2023_01_GB_CHI,CHI,74,-13.045959675555133,31.0,51.0,-7.10095036422882,23.0,-5.945009311326314,36,-8.185772027967513,2.0
2023_01_GB_CHI,GB,60,9.342081415214285,22.0,30.0,16.61554509038449,30.0,-7.2734636751702055,43,12.445297305161308,0.0
2023_01_HOU_BAL,BAL,64,-2.572489844222634,26.0,35.0,-1.998891213307238,29.0,-0.573598630915396,40,2.8252239278955384,2.0
2023_01_HOU_BAL,HOU,76,-22.2561485118354,23.0,57.0,-14.719429982573052,19.0,-7.536718529262346,44,-13.548309919561492,1.0
2023_01_JAX_IND,IND,72,-26.861798160825856,25.0,49.0,-9.459898826666176,23.0,-17.40189933415968,55,-26.128588534193113,3.0
2023_01_JAX_IND,JAX,69,-16.815314611996026,34.0,36.0,-9.284415799600538,33.0,-7.530898812395488,68,-17.01899799180074,2.0
2023_01_LA_SEA,LA,81,20.551182438156186,40.0,41.0,22.076033902692927,40.0,-1.5248514645367437,65,20.640250875009304,0.0
2023_01_LA_SEA,SEA,50,-1.8817766603677986,24.0,33.0,-1.0747437563039814,17.0,-0.8070329040638171,43,1.8564101067823837,0.0
2023_01_LV_DEN,DEN,63,4.494073462202763,30.0,41.0,8.128320118699307,22.0,-3.6342466564965434,63,4.494073462202763,0.0
2023_01_LV_DEN,LV,55,9.497629278152115,21.0,32.0,17.229156670613545,23.0,-7.73152739246143,55,9.497629278152115,1.0
2023_01_MIA_LAC,LAC,80,13.60418493457242,47.0,44.0,2.8219903488001887,36.0,10.782194585772231,80,13.60418493457242,0.0
2023_01_MIA_LAC,MIA,65,22.071549283511143,34.0,47.0,30.06259878526502,18.0,-7.991049501753878,65,22.071549283511143,2.0
2023_01_PHI_NE,NE,80,-16.10189371836884,32.0,59.0,-12.18404314394854,21.0,-3.9178505744202994,75,-19.798880290661938,2.0
2023_01_PHI_NE,PHI,65,-8.735087321702824,24.0,42.0,-3.81092730917622,23.0,-4.924160012526603,56,-4.896936030513286,1.0
2023_01_SF_PIT,PIT,62,-18.31406912364764,26.0,53.0,-17.482815794297494,9.0,-0.8312533293501474,11,-12.129651877330616,2.0
2023_01_SF_PIT,SF,65,8.298902907208834,27.0,34.0,9.021956155516968,31.0,-0.7230532483081333,24,13.30941879429156,1.0
2023_01_TB_MIN,MIN,64,-6.329777444208796,26.0,48.0,2.009428496685521,16.0,-8.339205940894317,64,-6.329777444208796,3.0
2023_01_TB_MIN,TB,65,-6.790092917685764,22.0,38.0,-0.5397831565378179,27.0,-6.250309761147946,65,-6.790092917685764,0.0
2023_01_TEN_NO,NO,63,-4.2594526525434615,23.0,39.0,5.5946083354213885,24.0,-9.85406098796485,63,-4.2594526525434615,1.0
2023_01_TEN_NO,TEN,63,-11.129405599699362,20.0,43.0,-10.667798447219662,20.0,-0.46160715247970074,63,-11.129405599699362,3.0
2023_02_BAL_CIN,BAL,74,16.61966235371067,43.0,45.0,12.646697033565463,29.0,3.9729653201452053,70,17.063068316900104,0.0
2023_02_BAL_CIN,CIN,60,2.738090876171574,29.0,45.0,2.500402795909414,15.0,0.23768808026215993,50,0.5327681342914925,1.0
2023_02_CHI_TB,CHI,52,-8.91416521949004,21.0,37.0,-8.271792076958898,15.0,-0.6423731425311416,44,-9.385139867395717,2.0
2023_02_CHI_TB,TB,69,13.242188408431144,30.0,39.0,13.066959274858714,30.0,0.17522913357242942,66,15.286509232521535,0.0
2023_02_CLE_PIT,CLE,87,-19.206761001298947,35.0,52.0,-16.923600505407247,35.0,-2.2831604958917016,87,-19.206761001298947,4.0
2023_02_CLE_PIT,PIT,51,-19.990256423463336,14.0,32.0,-13.452631482707094,19.0,-6.537624940756243,51,-19.990256423463336,2.0
2023_02_GB_ATL,ATL,81,7.840939784767539,40.0,42.0,2.9765401268099265,39.0,4.864399657957611,81,7.840939784767539,1.0
