game_id,team,qbId,name,dropbacks,epa,cpoe,cpoePlays
2010_01_ARI_STL,ARI,00-0023645,D.Anderson,44,6.4402,31.6353,40
2010_01_ARI_STL,LA,00-0027854,S.Bradford,56,-13.9728,-334.5019,54
2010_01_ATL_PIT,ATL,00-0026143,M.Ryan,1,0.043,27.5528,1
2010_01_ATL_PIT,PIT,00-0026296,D.Dixon,31,-2.5021,116.0885,26
2010_01_BAL_NYJ,BAL,00-0026158,J.Flacco,40,-4.8039,-86.0664,38
2010_01_BAL_NYJ,NYJ,00-0026898,M.Sanchez,24,-13.4837,-382.1681,21
2010_01_CAR_NYG,CAR,00-0025708,M.Moore,39,-13.1491,-418.0003,32
2010_01_CAR_NYG,CAR,00-0027659,J.Clausen,2,-0.8051,-103.2819,2
2010_01_CAR_NYG,NYG,00-0022803,E.Manning,31,4.4809,279.1422,30
2010_01_CIN_NE,CIN,00-0021429,C.Palmer,52,5.9873,285.2695,50
2010_01_CIN_NE,NE,00-0019596,T.Brady,35,14.1952,307.5112,35
2010_01_CLE_TB,CLE,00-0004161,J.Delhomme,36,-8.7345,-106.7972,35
2010_01_CLE_TB,CLE,00-0023176,J.Cribbs,1,1.1015,35.9435,1
2010_01_CLE_TB,TB,00-0026993,J.Freeman,33,-3.2654,49.0625,28
2010_01_DAL_WAS,DAL,00-0021678,T.Romo,48,4.5003,127.2718,47
2010_01_DAL_WAS,DAL,00-0023544,M.Barber,1,-0.4235,-34.8734,1
2010_01_DAL_WAS,WAS,00-0011022,D.McNabb,34,-2.838,-424.5577,31
2010_01_DEN_JAX,DEN,00-0023541,K.Orton,38,8.9223,245.4981,33
2010_01_DEN_JAX,JAX,00-0021231,D.Garrard,24,7.4942,306.4591,21
2010_01_DET_CHI,CHI,00-0024226,J.Cutler,44,7.2281,222.5879,35
2010_01_DET_CHI,DET,00-0020679,S.Hill,19,-7.6892,-76.0123,18
2010_01_DET_CHI,DET,00-0026498,M.Stafford,16,2.0127,149.9315,15
2010_01_GB_PHI,GB,00-0023459,A.Rodgers,35,1.8645,76.9464,30
2010_01_GB_PHI,PHI,00-0020245,M.Vick,31,10.9865,68.7865,24
2010_01_GB_PHI,PHI,00-0025423,K.Kolb,13,-8.2857,-131.1032,10
2010_01_IND_HOU,HOU,00-0022787,M.Schaub,19,-3.9119,-187.295,17
2010_01_IND_HOU,IND,00-0010346,P.Manning,59,18.7965,435.6658,57
2010_01_MIA_BUF,BUF,00-0025479,T.Edwards,39,-8.2064,-270.5158,33
2010_01_MIA_BUF,MIA,00-0026197,C.Henne,38,0.1456,-54.8891,34
2010_01_MIN_NO,MIN,00-0005106,B.Favre,28,-4.6807,-156.3566,27
