game_id,team,qbId,name,dropbacks,epa,cpoe,cpoePlays
2001_01_ATL_SF,ATL,00-0002876,C.Chandler,20,-1.9412,0.0,0
2001_01_ATL_SF,ATL,00-0020245,M.Vick,4,-3.5511,0.0,0
2001_01_ATL_SF,SF,00-0005755,J.Garcia,42,5.9888,0.0,0
2001_01_CAR_MIN,CAR,00-0020434,C.Weinke,24,6.6067,0.0,0
2001_01_CAR_MIN,MIN,00-0003739,D.Culpepper,47,-9.6299,0.0,0
2001_01_CHI_BAL,BAL,00-0006300,E.Grbac,31,14.4679,0.0,0
2001_01_CHI_BAL,CHI,00-0010560,S.Matthews,40,-7.5512,0.0,0
2001_01_DET_GB,DET,00-0000865,C.Batch,46,-11.2527,0.0,0
2001_01_DET_GB,GB,00-0005106,B.Favre,31,11.8265,0.0,0
2001_01_IND_NYJ,IND,00-0010346,P.Manning,34,12.8785,0.0,0
2001_01_IND_NYJ,NYJ,00-0016193,V.Testaverde,26,4.2034,0.0,0
2001_01_IND_NYJ,NYJ,00-0019559,C.Pennington,6,-1.8512,0.0,0
2001_01_MIA_TEN,MIA,00-0005180,J.Fiedler,20,14.4727,0.0,0
2001_01_MIA_TEN,TEN,00-0011024,S.McNair,20,-3.5488,0.0,0
2001_01_MIA_TEN,TEN,00-0012261,N.O'Donnell,22,-5.0331,0.0,0
2001_01_NE_CIN,CIN,00-0009311,J.Kitna,28,0.4042,0.0,0
2001_01_NE_CIN,NE,00-0001361,D.Bledsoe,42,5.9924,0.0,0
2001_01_NO_BUF,BUF,00-0008612,R.Johnson,34,-16.4276,0.0,0
2001_01_NO_BUF,BUF,00-0011626,B.Moorman,1,-0.6608,0.0,0
2001_01_NO_BUF,NO,00-0001823,A.Brooks,31,7.773,0.0,0
2001_01_NO_BUF,NO,00-0007744,J.Horn,1,-0.4905,0.0,0
2001_01_NYG_DEN,DEN,00-0006423,B.Griese,29,18.5679,0.0,0
2001_01_NYG_DEN,NYG,00-0003292,K.Collins,37,13.1845,0.0,0
2001_01_OAK_KC,KC,00-0006355,T.Green,38,2.9766,0.0,0
2001_01_OAK_KC,LV,00-0005741,R.Gannon,48,0.0775,0.0,0
2001_01_PIT_JAX,JAX,00-0002110,M.Brunell,28,-31.2986,0.0,0
2001_01_PIT_JAX,PIT,00-0015700,K.Stewart,44,-6.2243,0.0,0
2001_01_SEA_CLE,CLE,00-0003535,T.Couch,36,-8.7012,0.0,0
2001_01_SEA_CLE,SEA,00-0007091,M.Hasselbeck,38,-4.8455,0.0,0
2001_01_STL_PHI,LA,00-0017200,K.Warner,46,6.6522,0.0,0
2001_01_STL_PHI,PHI,00-0011022,D.McNabb,55,4.1725,0.0,0
2001_01_TB_DAL,DAL,00-0020404,Q.Carter,22,-9.627,0.0,0
2001_01_TB_DAL,TB,00-0008442,B.Johnson,36,7.0795,0.0,0
2001_01_WAS_SD,LAC,00-0005363,D.Flutie,19,-0.726,0.0,0
2001_01_WAS_SD,WAS,00-0000722,T.Banks,14,-3.7847,0.0,0
2001_01_WAS_SD,WAS,00-0005885,J.George,19,-10.2682,0.0,0
2001_02_BAL_CIN,BAL,00-0003761,R.Cunningham,1,-0.3248,0.0,0
2001_02_BAL_CIN,BAL,00-0006300,E.Grbac,65,-13.7472,0.0,0
2001_02_BAL_CIN,CIN,00-0009311,J.Kitna,32,-3.3933,0.0,0
2001_02_BUF_IND,BUF,00-0008612,R.Johnson,42,4.4451,0.0,0
2001_02_BUF_IND,IND,00-0010346,P.Manning,30,16.667,0.0,0
2001_02_CAR_ATL,ATL,00-0002876,C.Chandler,15,16.2868,0.0,0
2001_02_CAR_ATL,ATL,00-0020245,M.Vick,3,0.2678,0.0,0
