game_id,team,qbId,name,dropbacks,epa,cpoe,cpoePlays
2020_01_ARI_SF,ARI,00-0035228,K.Murray,49,7.3183,-82.4881,37
2020_01_ARI_SF,SF,00-0031345,J.Garoppolo,37,0.8235,-199.3409,32
2020_01_CHI_DET,CHI,00-0033869,M.Trubisky,39,4.8232,-241.0423,36
2020_01_CHI_DET,DET,00-0026498,M.Stafford,46,1.9502,-353.2773,41
2020_01_CLE_BAL,BAL,00-0029665,R.Griffin III,1,-0.9065,30.3385,1
2020_01_CLE_BAL,BAL,00-0034796,L.Jackson,29,17.7643,504.2377,24
2020_01_CLE_BAL,CLE,00-0034855,B.Mayfield,42,-10.678,-148.1091,35
2020_01_DAL_LA,DAL,00-0033077,D.Prescott,45,-1.9019,-170.0288,37
2020_01_DAL_LA,LA,00-0033106,J.Goff,34,4.658,-114.1159,28
2020_01_GB_MIN,GB,00-0023459,A.Rodgers,44,17.968,535.796,41
2020_01_GB_MIN,MIN,00-0029604,K.Cousins,32,9.4394,198.1229,25
2020_01_HOU_KC,HOU,00-0033537,D.Watson,41,3.5647,-37.9983,31
2020_01_HOU_KC,KC,00-0033873,P.Mahomes,33,13.9878,258.8037,32
2020_01_IND_JAX,IND,00-0022942,P.Rivers,47,9.5815,481.7328,46
2020_01_IND_JAX,IND,00-0033119,J.Brissett,1,-1.9842,0.0,0
2020_01_IND_JAX,JAX,00-0035289,G.Minshew II,28,7.6026,409.7436,20
2020_01_LAC_CIN,CIN,00-0036442,J.Burrow,42,-7.1802,-9.3575,35
2020_01_LAC_CIN,LAC,00-0028118,T.Taylor,34,0.3119,-71.5899,29
2020_01_LV_CAR,CAR,00-0031237,T.Bridgewater,40,6.9202,18.5536,34
2020_01_LV_CAR,LV,00-0031280,D.Carr,30,10.7775,251.6447,28
2020_01_MIA_NE,MIA,00-0023682,R.Fitzpatrick,34,-8.534,114.3889,30
2020_01_MIA_NE,NE,00-0027939,C.Newton,22,4.0653,80.7793,19
2020_01_NYJ_BUF,BUF,00-0034857,J.Allen,52,16.3051,309.6951,45
2020_01_NYJ_BUF,NYJ,00-0034869,S.Darnold,37,-4.4287,-104.2579,33
2020_01_PHI_WAS,PHI,00-0032950,C.Wentz,50,-19.576,-270.6563,42
2020_01_PHI_WAS,WAS,00-0035232,D.Haskins,36,-1.7689,-196.9864,30
2020_01_PIT_NYG,NYG,00-0035710,D.Jones,48,0.8301,-2.6368,39
2020_01_PIT_NYG,PIT,00-0022924,B.Roethlisberger,35,15.3948,46.7615,31
2020_01_SEA_ATL,ATL,00-0026143,M.Ryan,57,6.0938,243.1662,52
2020_01_SEA_ATL,SEA,00-0029263,R.Wilson,39,18.9936,693.1114,35
2020_01_TB_NO,NO,00-0020531,D.Brees,32,-3.8357,-264.569,29
2020_01_TB_NO,NO,00-0033357,T.Hill,2,3.7263,50.6263,1
2020_01_TB_NO,TB,00-0019596,T.Brady,41,-10.7007,-9.7482,34
2020_01_TEN_DEN,DEN,00-0035704,D.Lock,34,-1.3591,101.042,32
2020_01_TEN_DEN,TEN,00-0029701,R.Tannehill,45,10.6868,211.9507,40
2020_02_ATL_DAL,ATL,00-0026143,M.Ryan,42,14.4818,187.9835,35
2020_02_ATL_DAL,ATL,00-0034411,R.Gage,1,-2.0124,-35.9536,1
2020_02_ATL_DAL,DAL,00-0027973,A.Dalton,1,-0.2148,0.0,0
2020_02_ATL_DAL,DAL,00-0028664,C.Jones,1,-3.3216,-62.0515,1
2020_02_ATL_DAL,DAL,00-0033077,D.Prescott,48,18.0043,199.1612,46
2020_02_BAL_HOU,BAL,00-0034796,L.Jackson,31,5.0773,256.4539,23
2020_02_BAL_HOU,HOU,00-0033537,D.Watson,44,-0.8882,221.6227,34
2020_02_BUF_MIA,BUF,00-0034857,J.Allen,37,28.1839,219.6437,35
2020_02_BUF_MIA,MIA,00-0023682,R.Fitzpatrick,52,7.6838,29.1281,46
2020_02_CAR_TB,CAR,00-0031237,T.Bridgewater,47,-4.2108,530.0686,40
2020_02_CAR_TB,TB,00-0019596,T.Brady,35,0.5244,-57.0316,35
2020_02_CIN_CLE,CIN,00-0036442,J.Burrow,67,15.1368,-33.5173,59
2020_02_CIN_CLE,CLE,00-0034855,B.Mayfield,24,12.6048,260.5242,21
2020_02_DEN_PIT,DEN,00-0032436,J.Driskel,42,-3.0929,-81.2385,33
2020_02_DEN_PIT,DEN,00-0035704,D.Lock,6,-8.1613,-150.9396,5
2020_02_DEN_PIT,PIT,00-0022924,B.Roethlisberger,42,1.1079,2.1019,41
2020_02_DET_GB,DET,00-0026498,M.Stafford,38,-5.0661,-18.2593,30
2020_02_DET_GB,GB,00-0023459,A.Rodgers,33,15.2345,-97.0594,30
2020_02_JAX_TEN,JAX,00-0035289,G.Minshew II,50,14.6741,251.3625,44
2020_02_JAX_TEN,TEN,00-0029701,R.Tannehill,27,19.1326,209.7207,24
2020_02_KC_LAC,KC,00-0033873,P.Mahomes,55,9.1704,-418.2594,45
2020_02_KC_LAC,LAC,00-0036355,J.Herbert,37,2.4072,142.5072,30
2020_02_LA_PHI,LA,00-0033106,J.Goff,30,21.026,421.9745,26
2020_02_LA_PHI,PHI,00-0032950,C.Wentz,44,-9.0551,-269.6486,41
2020_02_MIN_IND,IND,00-0022942,P.Rivers,27,2.8611,190.2086,25
2020_02_MIN_IND,MIN,00-0029604,K.Cousins,28,-13.0466,-379.9046,23
