game_id,team,plays,epa,success,passPlays,passEPA,rushPlays,rushEPA,neutralPlays,neutralEPA,turnovers
2017_01_ARI_DET,ARI,75,-21.366143072733962,30.0,57.0,-12.993074134236506,18.0,-8.373068938497454,61,-18.421581844970888,4.0
2017_01_ARI_DET,DET,72,-10.621347920143364,28.0,45.0,-0.3780023471082963,27.0,-10.243345573035068,70,-10.078967117344348,1.0
2017_01_ATL_CHI,ATL,57,13.514996519580329,27.0,35.0,18.75185056683763,22.0,-5.236854047257301,57,13.514996519580329,0.0
2017_01_ATL_CHI,CHI,67,0.24745580274428436,26.0,47.0,-6.672663741805096,20.0,6.9201195445493795,67,0.24745580274428436,0.0
2017_01_BAL_CIN,BAL,66,-2.318084901736249,24.0,22.0,1.6476078795249198,44.0,-3.9656927812611684,27,2.341813202093705,1.0
2017_01_BAL_CIN,CIN,61,-31.216412548703374,17.0,38.0,-29.532866440567886,23.0,-1.6835461081354879,36,-20.00197279083659,5.0
2017_01_CAR_SF,CAR,63,-0.8955684253824527,25.0,28.0,6.122753040906458,35.0,-7.018321466288912,33,-3.4399787281458756,2.0
2017_01_CAR_SF,SF,57,-22.732248133746907,22.0,40.0,-14.217084564850666,17.0,-8.515163568896241,34,-20.173031210375484,2.0
2017_01_IND_LA,IND,49,-28.567908719140622,16.0,27.0,-25.621267494587745,22.0,-2.9466412245528772,23,-13.545233885797874,3.0
2017_01_IND_LA,LA,62,3.5845266952032553,24.0,31.0,10.529101185994751,31.0,-6.944574490791497,21,1.319920615394922,0.0
2017_01_JAX_HOU,HOU,79,-33.05243637325475,30.0,58.0,-30.488611945183948,21.0,-2.5638244280708022,38,-20.286517196742352,4.0
2017_01_JAX_HOU,JAX,62,6.255818543511007,29.0,23.0,5.004637902733877,39.0,1.2511806407771306,43,5.969937918831359,0.0
2017_01_KC_NE,KC,65,23.273911287484225,36.0,40.0,20.09457100770669,25.0,3.1793402797775343,60,17.027927566785365,1.0
2017_01_KC_NE,NE,80,0.36785356156722404,35.0,45.0,5.843452907457706,35.0,-5.4755993458904815,75,4.136884655488736,0.0
2017_01_LAC_DEN,DEN,67,-0.5219396061873378,28.0,37.0,6.8737092902740144,30.0,-7.395648896461353,49,8.41457753277968,2.0
2017_01_LAC_DEN,LAC,58,1.350514086272737,26.0,36.0,7.871270825522656,22.0,-6.520756739249919,43,3.4264372550716455,1.0
2017_01_NO_MIN,MIN,63,18.860574579032154,26.0,35.0,21.199902816142902,28.0,-2.339328237110749,38,16.59488917614605,0.0
2017_01_NO_MIN,NO,62,8.422719197868721,31.0,41.0,11.685456951171316,21.0,-3.2627377533025945,38,1.3217802738731703,0.0
2017_01_NYG_DAL,DAL,73,5.40031906047318,35.0,43.0,8.139220964577728,30.0,-2.7389019041045484,43,4.770820816519883,0.0
2017_01_NYG_DAL,NYG,56,-8.90529213016649,25.0,45.0,-7.630737926611037,11.0,-1.2745542035554536,24,-8.719762404100038,1.0
2017_01_NYJ_BUF,BUF,74,5.835428299768565,28.0,34.0,9.066227344621439,40.0,-3.2307990448528736,63,9.86215232374586,1.0
2017_01_NYJ_BUF,NYJ,57,-13.579534231241063,18.0,42.0,-13.675607015633226,15.0,0.09607278439216316,52,-7.99754044014096,2.0
2017_01_OAK_TEN,LV,65,9.856750741791547,29.0,38.0,8.569191293806787,27.0,1.2875594479847603,51,10.147649968873727,0.0
2017_01_OAK_TEN,TEN,64,3.561747504812746,27.0,44.0,3.9163037622379075,20.0,-0.3545562574251617,52,0.9607050469161029,0.0
2017_01_PHI_WAS,PHI,68,-5.033730298059467,28.0,46.0,8.301067502507806,22.0,-13.334797800567271,67,-6.086730298059466,2.0
2017_01_PHI_WAS,WAS,63,-15.088447751110277,24.0,49.0,-11.65381706853476,14.0,-3.4346306825755164,57,-14.022677545999965,3.0
2017_01_PIT_CLE,CLE,66,-3.309674140114107,28.0,43.0,3.3750003376288777,23.0,-6.684674477742985,58,-7.093932505454172,1.0
2017_01_PIT_CLE,PIT,57,0.6480048096855171,21.0,40.0,6.274855250958353,17.0,-5.626850441272836,42,5.233444514509756,1.0
2017_01_SEA_GB,GB,79,0.6074678379213463,36.0,57.0,6.204774449810854,22.0,-5.597306611889508,58,-1.352925299492199,1.0
2017_01_SEA_GB,SEA,49,-11.888281806137497,20.0,33.0,-7.020120453786189,16.0,-4.868161352351308,47,-14.229101031551222,1.0
