game_id,team,qbId,name,dropbacks,epa,cpoe,cpoePlays
2024_02_TB_DET,TB,00-0034855,B.Mayfield,27,-1.1056,-150.8003,19
2024_03_BAL_DAL,BAL,00-0034796,L.Jackson,17,9.5911,65.9564,15
2024_03_BAL_DAL,DAL,00-0033077,D.Prescott,57,6.266,-539.7793,50
2024_03_CAR_LV,CAR,00-0027973,A.Dalton,40,12.3548,-90.7348,37
2024_03_CAR_LV,LV,00-0035289,G.Minshew II,33,-2.4242,-176.0007,27
2024_03_CAR_LV,LV,00-0038579,A.O'Connell,13,5.5551,64.2663,12
2024_03_CHI_IND,CHI,00-0039918,C.Williams,56,-7.3103,131.1364,48
2024_03_CHI_IND,IND,00-0039164,A.Richardson,22,-9.9214,-176.6961,18
2024_03_DEN_TB,DEN,00-0039732,B.Nix,39,5.808,168.0628,34
2024_03_DEN_TB,TB,00-0034855,B.Mayfield,40,-18.2821,125.7844,32
2024_03_DET_ARI,ARI,00-0035228,K.Murray,37,-4.0729,-54.567,34
2024_03_DET_ARI,DET,00-0033106,J.Goff,26,6.6085,235.4889,22
2024_03_GB_TEN,GB,00-0038128,M.Willis,25,7.616,-22.7127,19
2024_03_GB_TEN,TEN,00-0039152,W.Levis,44,-17.7846,193.7801,34
2024_03_HOU_MIN,HOU,00-0031588,S.Diggs,1,2.7629,10.5839,1
2024_03_HOU_MIN,HOU,00-0036898,D.Mills,13,-1.2607,-72.0237,12
2024_03_HOU_MIN,HOU,00-0039163,C.Stroud,37,-11.313,-170.6791,30
2024_03_HOU_MIN,MIN,00-0034869,S.Darnold,32,5.2526,24.3544,25
2024_03_JAX_BUF,BUF,00-0033869,M.Trubisky,1,-1.0343,15.2588,1
2024_03_JAX_BUF,BUF,00-0034857,J.Allen,34,25.7126,371.544,29
2024_03_JAX_BUF,JAX,00-0036971,T.Lawrence,43,-17.3188,-200.5086,36
2024_03_JAX_BUF,JAX,00-0036972,M.Jones,9,-10.0527,-108.3315,8
2024_03_KC_ATL,ATL,00-0029604,K.Cousins,31,2.7967,178.3816,27
2024_03_KC_ATL,KC,00-0033873,P.Mahomes,42,4.9982,46.3329,36
2024_03_LAC_PIT,LAC,00-0031800,T.Heinicke,5,-3.608,63.668,2
2024_03_LAC_PIT,LAC,00-0036355,J.Herbert,20,1.5604,57.2576,17
2024_03_LAC_PIT,PIT,00-0036945,J.Fields,35,8.2195,317.6845,31
2024_03_MIA_SEA,MIA,00-0034177,T.Boyle,15,-7.1831,-134.8565,13
2024_03_MIA_SEA,MIA,00-0037327,S.Thompson,24,-9.7744,129.8827,18
2024_03_MIA_SEA,SEA,00-0030565,G.Smith,37,-0.8127,220.0953,33
2024_03_NE_NYJ,NE,00-0033119,J.Brissett,23,-10.9654,99.3189,16
2024_03_NE_NYJ,NE,00-0039851,D.Maye,12,-4.357,-184.0954,8
2024_03_NE_NYJ,NYJ,00-0023459,A.Rodgers,40,19.6198,430.5236,34
2024_03_NYG_CLE,CLE,00-0033537,D.Watson,48,-16.318,-261.4265,35
2024_03_NYG_CLE,NYG,00-0035710,D.Jones,38,9.1549,258.0169,33
2024_03_NYG_CLE,NYG,00-0039337,M.Nabers,1,-0.9637,-69.1604,1
2024_03_PHI_NO,NO,00-0031280,D.Carr,28,0.4538,-158.8406,23
2024_03_PHI_NO,PHI,00-0036389,J.Hurts,45,-3.6289,355.2255,36
2024_03_SF_LA,LA,00-0026498,M.Stafford,28,3.4081,82.0175,22
2024_03_SF_LA,LA,00-0036849,T.Atwell,1,-0.5111,-34.2592,1
2024_03_SF_LA,SF,00-0037834,B.Purdy,38,14.7842,250.474,30
2024_03_WAS_CIN,CIN,00-0036442,J.Burrow,42,16.5897,349.2661,38
2024_03_WAS_CIN,WAS,00-0039910,J.Daniels,30,23.2382,652.053,23
2024_04_BUF_BAL,BAL,00-0026300,J.Johnson,1,-1.4057,66.6837,1
2024_04_BUF_BAL,BAL,00-0034796,L.Jackson,20,9.4896,161.7622,17
2024_04_BUF_BAL,BUF,00-0033869,M.Trubisky,2,-0.7431,-23.5606,2
2024_04_BUF_BAL,BUF,00-0034857,J.Allen,34,-8.4307,34.688,25
2024_04_CIN_CAR,CAR,00-0027973,A.Dalton,42,2.8803,-99.1662,39
2024_04_CIN_CAR,CAR,00-0028872,J.Hekker,1,-3.0286,-59.5887,1
2024_04_CIN_CAR,CIN,00-0036442,J.Burrow,32,9.7376,110.4923,30
2024_04_CLE_LV,CLE,00-0033537,D.Watson,42,-7.1664,131.9756,32
2024_04_CLE_LV,LV,00-0035289,G.Minshew II,26,-3.7752,-327.6542,24
2024_04_DAL_NYG,DAL,00-0033077,D.Prescott,28,10.9523,340.3415,26
2024_04_DAL_NYG,NYG,00-0035710,D.Jones,41,4.4396,391.7777,38
2024_04_DEN_NYJ,DEN,00-0039732,B.Nix,26,-13.4112,-369.9827,25
2024_04_DEN_NYJ,NYJ,00-0023459,A.Rodgers,51,-13.1281,-303.0032,41
2024_04_JAX_HOU,HOU,00-0031588,S.Diggs,1,1.8519,0.0,0
2024_04_JAX_HOU,HOU,00-0039163,C.Stroud,45,14.6721,61.5835,39
2024_04_JAX_HOU,JAX,00-0036971,T.Lawrence,35,-1.24,-250.2595,32
2024_04_KC_LAC,KC,00-0033873,P.Mahomes,34,-1.3389,-188.4722,28
2024_04_KC_LAC,LAC,00-0036355,J.Herbert,29,-2.05,-176.7854,27
2024_04_LA_CHI,CHI,00-0039918,C.Williams,26,2.0835,226.8668,22
2024_04_LA_CHI,LA,00-0026498,M.Stafford,33,-2.2876,-0.2599,29
2024_04_MIN_GB,GB,00-0036264,J.Love,57,-3.4862,-72.6153,54
2024_04_MIN_GB,MIN,00-0034869,S.Darnold,33,9.6738,294.9237,27
2024_04_NE_SF,NE,00-0033119,J.Brissett,39,-16.4425,-271.4392,32
2024_04_NE_SF,SF,00-0037834,B.Purdy,30,9.5757,72.2991,26
2024_04_NO_ATL,ATL,00-0029604,K.Cousins,36,-1.0692,-230.4691,34
2024_04_NO_ATL,NO,00-0031280,D.Carr,38,-0.2523,176.7512,36
2024_04_PHI_TB,PHI,00-0036389,J.Hurts,37,-9.2123,-103.5935,29
2024_04_PHI_TB,TB,00-0034855,B.Mayfield,50,11.2648,-279.1243,47
2024_04_PIT_IND,IND,00-0026158,J.Flacco,29,6.9097,122.3579,24
2024_04_PIT_IND,IND,00-0039164,A.Richardson,4,4.2779,48.3786,4
2024_04_PIT_IND,PIT,00-0036945,J.Fields,41,7.4313,39.5841,32
2024_04_SEA_DET,DET,00-0033106,J.Goff,21,17.8984,452.4604,18
2024_04_SEA_DET,DET,00-0036963,St. Brown,1,1.7241,33.9258,1
2024_04_SEA_DET,SEA,00-0030565,G.Smith,63,10.6082,-42.6428,53
2024_04_TEN_MIA,MIA,00-0035993,T.Huntley,27,-10.6543,-62.6953,21
2024_04_TEN_MIA,TEN,00-0034771,M.Rudolph,17,-4.3347,-75.5403,14
2024_04_TEN_MIA,TEN,00-0039152,W.Levis,5,-4.1029,-5.9224,4
2024_04_WAS_ARI,ARI,00-0035228,K.Murray,27,-0.6867,9.0899,22
2024_04_WAS_ARI,WAS,00-0039910,J.Daniels,37,14.6127,429.8185,30
2024_05_ARI_SF,ARI,00-0035228,K.Murray,33,-0.1916,-67.3451,30
2024_05_ARI_SF,SF,00-0037834,B.Purdy,41,1.7472,-89.5053,32
2024_05_BAL_CIN,BAL,00-0034796,L.Jackson,47,20.8895,-19.7977,41
2024_05_BAL_CIN,CIN,00-0036442,J.Burrow,43,23.1332,460.0232,39
2024_05_BUF_HOU,BUF,00-0034857,J.Allen,35,1.4586,-788.6475,29
2024_05_BUF_HOU,HOU,00-0039163,C.Stroud,42,7.0144,208.0578,35
2024_05_CAR_CHI,CAR,00-0027973,A.Dalton,32,-13.1333,3.8709,27
2024_05_CAR_CHI,CAR,00-0039150,B.Young,9,-0.681,-19.1373,6
2024_05_CAR_CHI,CHI,00-0039918,C.Williams,36,17.2424,79.4365,28
2024_05_CLE_WAS,CLE,00-0031503,J.Winston,1,0.8075,15.3299,1
2024_05_CLE_WAS,CLE,00-0033537,D.Watson,38,-16.2813,-232.4652,27
2024_05_CLE_WAS,WAS,00-0032268,M.Mariota,3,-3.3011,-53.3959,2
2024_05_CLE_WAS,WAS,00-0039910,J.Daniels,33,8.6932,-161.8089,25
2024_05_DAL_PIT,DAL,00-0033077,D.Prescott,45,10.9372,127.0897,41
2024_05_DAL_PIT,PIT,00-0034577,K.Allen,1,1.4326,27.4855,1
2024_05_DAL_PIT,PIT,00-0036945,J.Fields,30,-3.4715,-46.7464,25
2024_05_GB_LA,GB,00-0036264,J.Love,29,1.669,-311.2021,25
2024_05_GB_LA,LA,00-0026498,M.Stafford,48,-8.9556,-233.5382,45
2024_05_IND_JAX,IND,00-0026158,J.Flacco,49,13.0564,373.2419,44
2024_05_IND_JAX,IND,00-0039890,A.Mitchell,1,2.4457,13.4346,1
2024_05_IND_JAX,JAX,00-0036971,T.Lawrence,34,16.7567,387.8061,34
2024_05_LV_DEN,DEN,00-0039732,B.Nix,31,2.3475,62.2091,26
2024_05_LV_DEN,LV,00-0035289,G.Minshew II,21,-5.8585,76.307,17
2024_05_LV_DEN,LV,00-0038579,A.O'Connell,21,-5.3439,-187.2709,19
2024_05_MIA_NE,MIA,00-0035993,T.Huntley,37,-3.3331,-211.2557,31
2024_05_MIA_NE,NE,00-0033119,J.Brissett,36,-7.7839,-131.4313,30
2024_05_NO_KC,KC,00-0033873,P.Mahomes,44,7.3498,342.5272,34
2024_05_NO_KC,NO,00-0031280,D.Carr,29,-0.0354,243.4439,26
2024_05_NO_KC,NO,00-0038998,J.Haener,9,-2.488,-139.8978,6
2024_05_NYG_SEA,NYG,00-0035710,D.Jones,39,9.5732,147.8601,31
2024_05_NYG_SEA,SEA,00-0030565,G.Smith,51,0.0119,-19.3612,39
2024_05_NYJ_MIN,MIN,00-0033319,N.Mullens,1,2.5932,63.925,1
2024_05_NYJ_MIN,MIN,00-0034869,S.Darnold,36,-10.6686,-241.8931,27
2024_05_NYJ_MIN,NYJ,00-0023459,A.Rodgers,57,-16.1563,-390.2644,51
2024_05_TB_ATL,ATL,00-0029604,K.Cousins,60,22.1333,363.2333,54
2024_05_TB_ATL,ATL,00-0036309,D.Mooney,1,-0.4238,0.0,0
2024_05_TB_ATL,TB,00-0034855,B.Mayfield,30,11.0166,149.6648,24
2024_06_ARI_GB,ARI,00-0035228,K.Murray,36,8.1317,-34.5042,32
2024_06_ARI_GB,GB,00-0036264,J.Love,35,18.8158,129.1064,31
2024_06_ATL_CAR,ATL,00-0029604,K.Cousins,30,12.3116,25.1445,29
2024_06_ATL_CAR,CAR,00-0027973,A.Dalton,40,-4.6062,87.1724,37
2024_06_BUF_NYJ,BUF,00-0034857,J.Allen,30,9.8912,435.7738,23
2024_06_BUF_NYJ,NYJ,00-0023459,A.Rodgers,38,11.1571,-15.9535,34
2024_06_CIN_NYG,CIN,00-0036442,J.Burrow,34,7.9728,254.5484,23
2024_06_CIN_NYG,NYG,00-0035710,D.Jones,43,-12.8596,-299.3767,36
2024_06_CLE_PHI,CLE,00-0033537,D.Watson,30,1.719,-11.887,23
2024_06_CLE_PHI,PHI,00-0036389,J.Hurts,26,7.1437,54.178,24
2024_06_DET_DAL,DAL,00-0033077,D.Prescott,38,-19.9915,-381.9177,32
2024_06_DET_DAL,DAL,00-0033662,C.Rush,11,-3.4963,40.3084,11
2024_06_DET_DAL,DET,00-0033106,J.Goff,29,19.0261,220.9325,25
2024_06_DET_DAL,DET,00-0038550,H.Hooker,3,-3.3531,-57.6395,2
2024_06_HOU_NE,HOU,00-0036898,D.Mills,1,-0.7682,-86.405,1
2024_06_HOU_NE,HOU,00-0039163,C.Stroud,34,3.5327,124.8028,30
2024_06_HOU_NE,NE,00-0039851,D.Maye,42,-5.8091,-100.9558,31
2024_06_IND_TEN,IND,00-0026158,J.Flacco,39,0.821,-151.7335,36
2024_06_IND_TEN,TEN,00-0039152,W.Levis,30,-5.7009,-104.3309,27
2024_06_JAX_CHI,CHI,00-0039918,C.Williams,34,17.4202,413.2047,26
2024_06_JAX_CHI,JAX,00-0036971,T.Lawrence,42,7.9854,217.2362,34
2024_06_JAX_CHI,JAX,00-0036972,M.Jones,2,-1.5077,24.1263,1
2024_06_LAC_DEN,DEN,00-0039732,B.Nix,42,2.7871,-191.3809,32
2024_06_LAC_DEN,LAC,00-0036355,J.Herbert,38,7.4077,43.9393,31
2024_06_PIT_LV,LV,00-0038579,A.O'Connell,42,-3.8166,-85.5745,37
2024_06_PIT_LV,PIT,00-0036945,J.Fields,33,4.7883,-154.6443,23
2024_06_SF_SEA,SEA,00-0030565,G.Smith,52,4.4433,28.0474,48
2024_06_SF_SEA,SF,00-0037834,B.Purdy,31,13.9959,30.9301,27
2024_06_TB_NO,NO,00-0039376,S.Rattler,48,-11.7524,-471.9901,38
2024_06_TB_NO,TB,00-0034855,B.Mayfield,41,5.1239,-241.4959,36
2024_06_WAS_BAL,BAL,00-0034796,L.Jackson,30,10.6461,395.8194,25
2024_06_WAS_BAL,WAS,00-0039910,J.Daniels,42,10.5776,304.6636,33
2024_07_BAL_TB,BAL,00-0034796,L.Jackson,27,29.3978,322.715,21
2024_07_BAL_TB,TB,00-0034855,B.Mayfield,54,8.0199,163.9703,45
2024_07_CAR_WAS,CAR,00-0027973,A.Dalton,19,-16.4597,-8.2942,15
2024_07_CAR_WAS,CAR,00-0039150,B.Young,2,-1.8601,27.834,2
2024_07_CAR_WAS,WAS,00-0032268,M.Mariota,26,14.2237,350.3382,23
2024_07_CAR_WAS,WAS,00-0039910,J.Daniels,2,-1.24,46.1473,2
2024_07_CIN_CLE,CIN,00-0036442,J.Burrow,28,-1.7719,-25.417,24
2024_07_CIN_CLE,CLE,00-0031503,J.Winston,13,7.0312,-129.1724,11
2024_07_CIN_CLE,CLE,00-0033537,D.Watson,19,0.326,270.7221,17
2024_07_CIN_CLE,CLE,00-0038583,D.Thompson-Robinson,25,-19.3184,-327.1985,20
2024_07_DEN_NO,DEN,00-0039732,B.Nix,33,-0.3834,-199.6561,25
2024_07_DEN_NO,NO,00-0038998,J.Haener,4,3.7281,13.0855,4
2024_07_DEN_NO,NO,00-0039376,S.Rattler,44,-26.8577,-2.8221,35
2024_07_DET_MIN,DET,00-0033106,J.Goff,29,14.9179,387.3297,25
2024_07_DET_MIN,MIN,00-0034869,S.Darnold,36,2.512,352.2391,26
2024_07_DET_MIN,MIN,00-0036322,J.Jefferson,1,-0.2187,0.0,0
2024_07_HOU_GB,GB,00-0036264,J.Love,36,-0.6216,201.5411,33
2024_07_HOU_GB,HOU,00-0039163,C.Stroud,29,-10.3341,-282.0042,19
2024_07_KC_SF,KC,00-0033873,P.Mahomes,32,1.0274,-63.6579,25
2024_07_KC_SF,SF,00-0037834,B.Purdy,38,-10.0947,-296.401,31
2024_07_LAC_ARI,ARI,00-0035228,K.Murray,29,4.4678,-436.363,25
2024_07_LAC_ARI,LAC,00-0036355,J.Herbert,43,13.2082,179.0492,37
2024_07_LV_LA,LA,00-0026498,M.Stafford,24,-7.2529,-212.0905,22
2024_07_LV_LA,LV,00-0035289,G.Minshew II,36,-23.1651,-385.3898,27
2024_07_LV_LA,LV,00-0038579,A.O'Connell,10,-1.1314,37.6183,8
2024_07_MIA_IND,IND,00-0039164,A.Richardson,29,-4.6801,-410.9063,22
2024_07_MIA_IND,MIA,00-0034177,T.Boyle,13,0.9442,-46.3716,11
2024_07_MIA_IND,MIA,00-0035993,T.Huntley,18,-3.1888,-55.5397,11
2024_07_NE_JAX,JAX,00-0036971,T.Lawrence,22,13.3483,91.1036,20
2024_07_NE_JAX,NE,00-0039851,D.Maye,43,8.1104,187.1003,36
2024_07_NYJ_PIT,NYJ,00-0023459,A.Rodgers,41,0.0847,-210.2411,39
2024_07_NYJ_PIT,PIT,00-0029263,R.Wilson,31,8.3251,-42.5714,27
2024_07_PHI_NYG,NYG,00-0035704,D.Lock,10,-5.7452,-249.5997,8
2024_07_PHI_NYG,NYG,00-0035710,D.Jones,29,-15.5958,78.6448,19
2024_07_PHI_NYG,PHI,00-0036389,J.Hurts,21,3.2495,127.1905,13
2024_07_PHI_NYG,PHI,00-0038102,K.Pickett,2,-1.6758,-47.5157,1
2024_07_SEA_ATL,ATL,00-0029604,K.Cousins,38,-9.4302,54.2527,35
2024_07_SEA_ATL,ATL,00-0039917,M.Penix,1,1.3768,23.6472,1
2024_07_SEA_ATL,SEA,00-0030565,G.Smith,32,5.6917,177.1096,27
2024_07_SEA_ATL,SEA,00-0038543,J.Smith-Njigba,1,2.2436,69.8302,1
2024_07_TEN_BUF,BUF,00-0034857,J.Allen,35,12.6944,89.7988,32
2024_07_TEN_BUF,TEN,00-0034771,M.Rudolph,43,-2.8347,-70.794,38
2024_08_ARI_MIA,ARI,00-0035228,K.Murray,37,18.2205,393.917,33
2024_08_ARI_MIA,MIA,00-0036212,T.Tagovailoa,40,10.4264,147.5277,38
2024_08_ATL_TB,ATL,00-0029604,K.Cousins,32,16.4693,355.854,28
2024_08_ATL_TB,TB,00-0034855,B.Mayfield,50,10.2729,527.155,46
2024_08_BAL_CLE,BAL,00-0034796,L.Jackson,41,10.2698,152.0229,35
2024_08_BAL_CLE,CLE,00-0031503,J.Winston,44,11.8996,119.8517,41
2024_08_BUF_SEA,BUF,00-0034857,J.Allen,37,12.0556,237.4127,32
2024_08_BUF_SEA,SEA,00-0030565,G.Smith,32,1.2773,84.4057,27
2024_08_CAR_DEN,CAR,00-0028872,J.Hekker,1,-2.6835,-56.3227,1
2024_08_CAR_DEN,CAR,00-0039150,B.Young,41,-2.9551,191.5134,34
2024_08_CAR_DEN,DEN,00-0032943,R.Dixon,1,-1.8987,26.4221,1
2024_08_CAR_DEN,DEN,00-0034348,C.Sutton,1,3.6108,49.1849,1
2024_08_CAR_DEN,DEN,00-0039732,B.Nix,40,13.4387,486.4282,36
2024_08_CHI_WAS,CHI,00-0039918,C.Williams,33,-8.2133,-196.5757,21
2024_08_CHI_WAS,WAS,00-0039910,J.Daniels,46,12.028,-29.4905,34
2024_08_DAL_SF,DAL,00-0033077,D.Prescott,40,0.9262,233.6271,37
2024_08_DAL_SF,SF,00-0037834,B.Purdy,33,10.8752,72.555,25
2024_08_GB_JAX,GB,00-0036264,J.Love,22,2.8725,72.7882,22
2024_08_GB_JAX,GB,00-0038128,M.Willis,8,3.8106,45.3622,5
2024_08_GB_JAX,JAX,00-0036971,T.Lawrence,34,4.1763,198.7493,30
2024_08_IND_HOU,HOU,00-0039163,C.Stroud,39,5.5037,61.0374,36
2024_08_IND_HOU,IND,00-0039164,A.Richardson,38,-7.0356,-767.2731,31
2024_08_KC_LV,KC,00-0033873,P.Mahomes,41,13.5223,220.6866,35
2024_08_KC_LV,LV,00-0035289,G.Minshew II,34,7.1301,460.9542,27
2024_08_MIN_LA,LA,00-0026498,M.Stafford,34,15.8903,154.4282,34
2024_08_MIN_LA,MIN,00-0034869,S.Darnold,29,8.5987,271.8577,23
2024_08_NO_LAC,LAC,00-0036355,J.Herbert,38,4.7132,-94.2718,30
2024_08_NO_LAC,NO,00-0033357,T.Hill,1,-0.175,12.0684,1
2024_08_NO_LAC,NO,00-0038998,J.Haener,21,-5.4033,-202.1384,17
2024_08_NO_LAC,NO,00-0039376,S.Rattler,27,-5.9477,-366.195,20
2024_08_NYG_PIT,NYG,00-0035710,D.Jones,44,-1.5941,120.6865,37
2024_08_NYG_PIT,PIT,00-0029263,R.Wilson,32,3.3231,317.5091,27
2024_08_NYJ_NE,NE,00-0033119,J.Brissett,27,3.8607,-2.0522,23
2024_08_NYJ_NE,NE,00-0039851,D.Maye,10,1.6038,-69.7002,6
2024_08_NYJ_NE,NYJ,00-0023459,A.Rodgers,30,4.2157,207.279,25
2024_08_PHI_CIN,CIN,00-0036442,J.Burrow,40,9.0149,220.5869,36
2024_08_PHI_CIN,PHI,00-0036389,J.Hurts,21,14.939,370.3558,19
2024_08_TEN_DET,DET,00-0033106,J.Goff,19,-3.5499,152.5404,14
2024_08_TEN_DET,DET,00-0035685,D.Montgomery,1,1.5191,49.2422,1
2024_08_TEN_DET,DET,00-0038550,H.Hooker,3,-2.3471,-31.4325,3
2024_08_TEN_DET,TEN,00-0034771,M.Rudolph,42,-8.4809,-243.9861,38
2024_09_CHI_ARI,ARI,00-0035228,K.Murray,23,-1.3238,-1.7531,19
2024_09_CHI_ARI,CHI,00-0039918,C.Williams,50,-13.0375,-173.6658,36
2024_09_DAL_ATL,ATL,00-0029604,K.Cousins,26,8.4013,279.3723,24
2024_09_DAL_ATL,ATL,00-0032065,B.Pinion,1,-0.947,0.0,0
2024_09_DAL_ATL,DAL,00-0029692,B.Anger,1,-2.9773,-69.8745,1
2024_09_DAL_ATL,DAL,00-0033077,D.Prescott,28,-1.4864,145.9188,22
2024_09_DAL_ATL,DAL,00-0033662,C.Rush,26,1.4294,-381.8175,25
2024_09_DEN_BAL,BAL,00-0034796,L.Jackson,22,19.8852,312.9517,19
2024_09_DEN_BAL,DEN,00-0034348,C.Sutton,1,3.8799,46.2142,1
2024_09_DEN_BAL,DEN,00-0039732,B.Nix,41,-6.6546,-139.071,32
2024_09_DET_GB,DET,00-0033106,J.Goff,23,5.943,361.7435,20
2024_09_DET_GB,GB,00-0036264,J.Love,40,-3.0813,-7.0584,37
2024_09_HOU_NYJ,HOU,00-0033897,J.Mixon,1,-0.7261,-36.2447,1
