game_id,team,plays,epa,success,passPlays,passEPA,rushPlays,rushEPA,neutralPlays,neutralEPA,turnovers
2008_01_ARI_SF,ARI,69,4.829445790444527,30.0,34.0,6.298934281059234,35.0,-1.4694884906147072,57,4.955937690055622,0.0
2008_01_ARI_SF,SF,43,-12.191947140014666,19.0,25.0,-14.766190739885783,18.0,2.5742435998711155,41,-7.444285722722701,4.0
2008_01_CAR_SD,CAR,73,2.916887166264443,31.0,44.0,0.09243715372019068,29.0,2.8244500125442524,73,2.916887166264443,1.0
2008_01_CAR_SD,LAC,58,0.674019914195287,24.0,29.0,0.6740239554658727,29.0,-4.041270585730672e-06,58,0.674019914195287,1.0
2008_01_CHI_IND,CHI,63,5.700706975690229,27.0,24.0,4.0270872619395615,39.0,1.6736197137506679,48,2.402897483126401,0.0
2008_01_CHI_IND,IND,69,-10.99212175138344,27.0,54.0,-6.354763584174709,15.0,-4.637358167208731,50,-8.646423458317788,1.0
2008_01_CIN_BAL,BAL,73,-11.055644649043112,31.0,30.0,-3.8117858481913713,43.0,-7.24385880085174,58,-4.111315331558595,2.0
2008_01_CIN_BAL,CIN,52,-24.80169166596437,15.0,30.0,-13.292009648003784,22.0,-11.509682017960586,49,-22.26866564592177,2.0
2008_01_DAL_CLE,CLE,47,-0.3084537727217347,17.0,29.0,5.43426870347055,18.0,-5.742722476192284,34,-1.1072112842812203,0.0
2008_01_DAL_CLE,DAL,68,25.8379402171704,38.0,36.0,18.125768167345086,32.0,7.712172049825313,35,17.115526570705697,1.0
2008_01_DEN_OAK,DEN,57,32.17842036793351,33.0,28.0,22.733934637791176,29.0,9.444485730142333,29,14.506733480056704,0.0
2008_01_DEN_OAK,LV,59,-2.574556289589964,22.0,29.0,6.897866134706419,30.0,-9.472422424296383,28,-5.89124674058985,1.0
2008_01_DET_ATL,ATL,52,21.617334703804485,27.0,15.0,5.216200974562933,37.0,16.40113372924155,21,19.078286096945202,0.0
2008_01_DET_ATL,DET,61,6.855107679148205,32.0,41.0,9.388085596205201,20.0,-2.5329779170569964,25,-5.035373782156967,1.0
2008_01_HOU_PIT,HOU,63,-11.302675123346326,29.0,43.0,-8.19768065681803,20.0,-3.1049944665282965,18,-8.47541990247555,3.0
2008_01_HOU_PIT,PIT,58,6.877928436228844,27.0,22.0,0.40383085784998407,36.0,6.47409757837886,20,10.154679766623303,1.0
2008_01_JAX_TEN,JAX,60,-16.260016640715374,19.0,44.0,-10.963644553392266,16.0,-5.296372087323107,52,-17.47181859133128,3.0
2008_01_JAX_TEN,TEN,61,-8.151280262770479,21.0,29.0,-3.607897005219593,32.0,-4.543383257550886,56,-7.428327285278238,2.0
2008_01_KC_NE,KC,63,-4.547705405769034,20.0,35.0,-2.410351537603515,28.0,-2.137353868165519,61,-10.21838083860241,1.0
