game_id,team,plays,epa,success,passPlays,passEPA,rushPlays,rushEPA,neutralPlays,neutralEPA,turnovers
2010_01_ARI_STL,ARI,68,-9.277691996914488,24.0,46.0,4.24831881790686,22.0,-13.526010814821348,67,-4.986680883241039,4.0
2010_01_ARI_STL,LA,81,-15.870036834617395,29.0,57.0,-13.421825718716036,24.0,-2.4482111159013584,81,-15.870036834617395,3.0
2010_01_ATL_PIT,ATL,74,-8.887391473068881,33.0,49.0,-3.6684891477530135,25.0,-5.218902325315867,74,-8.887391473068881,1.0
2010_01_ATL_PIT,PIT,60,-1.6972052968653148,22.0,31.0,-2.50207806901215,29.0,0.8048727721468354,60,-1.6972052968653148,1.0
2010_01_BAL_NYJ,BAL,81,-9.310389871708638,32.0,46.0,4.385530866188175,35.0,-13.695920737896813,81,-9.310389871708638,3.0
2010_01_BAL_NYJ,NYJ,45,-18.49518456436516,14.0,26.0,-15.351283657989086,19.0,-3.143900906376075,45,-18.49518456436516,1.0
2010_01_CAR_NYG,CAR,64,-20.40483855810429,18.0,42.0,-11.07733622291515,22.0,-9.327502335189141,45,-7.324727078426565,5.0
2010_01_CAR_NYG,NYG,71,-2.190553784599498,31.0,35.0,5.37482811796156,36.0,-7.565381902561057,56,4.582815771053109,4.0
2010_01_CIN_NE,CIN,78,4.088088707040923,39.0,53.0,6.685288481417272,25.0,-2.5971997743763495,14,-9.08435865829233,2.0
2010_01_CIN_NE,NE,60,13.209985089345547,28.0,36.0,12.991858391530524,24.0,0.21812669781502336,27,8.784161147992641,0.0
2010_01_CLE_TB,CLE,62,-13.358894589106011,22.0,38.0,-7.43369737254029,24.0,-5.925197216565721,61,-13.438487439892878,3.0
2010_01_CLE_TB,TB,64,-13.66959002058051,22.0,35.0,-1.9731772144723805,29.0,-11.696412806108128,59,-4.211809469007713,2.0
2010_01_DAL_WAS,DAL,75,-4.160971772745693,31.0,53.0,-7.257780776306031,22.0,3.096809003560338,74,-6.749278853070432,1.0
2010_01_DAL_WAS,WAS,61,-10.63729145982855,18.0,37.0,-2.0694272124054196,24.0,-8.567864247423131,54,-7.053939877190563,0.0
2010_01_DEN_JAX,DEN,63,3.763810085029531,25.0,39.0,10.011141246372558,24.0,-6.247331161343027,61,5.033384303575572,2.0
2010_01_DEN_JAX,JAX,55,9.18378059737113,23.0,25.0,8.933128515514161,30.0,0.25065208185696974,50,9.448317248920992,0.0
2010_01_DET_CHI,CHI,77,-12.473547439096045,34.0,50.0,-2.4299906166166894,27.0,-10.043556822479356,77,-12.473547439096045,4.0
2010_01_DET_CHI,DET,56,-16.842068761267,18.0,35.0,-5.67650503088953,21.0,-11.165563730377471,56,-16.842068761267,3.0
2010_01_GB_PHI,GB,66,3.0255340462578335,30.0,38.0,2.8884108190541156,28.0,0.13712322720371795,55,10.982132482193864,2.0
2010_01_GB_PHI,PHI,66,-3.9758195107912417,27.0,47.0,-2.7695525721590464,19.0,-1.2062669386321958,44,-15.41992298441406,1.0
2010_01_IND_HOU,HOU,59,15.39065386130033,36.0,20.0,-0.6560917534886315,39.0,16.04674561478896,40,10.294211834515686,1.0
2010_01_IND_HOU,IND,72,12.550518474290548,36.0,61.0,14.609854722551937,11.0,-2.0593362482613884,58,0.21442477077285815,1.0
