game_id,team,plays,epa,success,passPlays,passEPA,rushPlays,rushEPA,neutralPlays,neutralEPA,turnovers
2015_01_BAL_DEN,BAL,58,-21.015521365018714,17.0,35.0,-16.65266803370998,23.0,-4.3628533313087345,58,-21.015521365018714,2.0
2015_01_BAL_DEN,DEN,69,-15.664332760943985,23.0,45.0,-10.835184190577316,24.0,-4.8291485703666694,69,-15.664332760943985,1.0
2015_01_CAR_JAX,CAR,69,-6.118332652522395,25.0,38.0,-0.49244508261142794,31.0,-5.625887569910967,58,-4.776005806318042,1.0
2015_01_CAR_JAX,JAX,66,-21.036379604372556,25.0,47.0,-20.70091461379117,19.0,-0.3354649905813858,58,-14.720556097168371,3.0
2015_01_CIN_OAK,CIN,66,15.317275688816771,30.0,38.0,14.920334695526144,28.0,0.3969409932906274,30,10.647127154891042,0.0
2015_01_CIN_OAK,LV,63,-10.911641604077769,23.0,47.0,-4.113680506197736,16.0,-6.797961097880034,25,-6.658255220740102,2.0
2015_01_CLE_NYJ,CLE,67,-15.879587616700842,26.0,45.0,-10.682783975719172,22.0,-5.1968036409816705,47,-3.4735064256113715,4.0
2015_01_CLE_NYJ,NYJ,59,8.784326003450953,27.0,24.0,10.326020823814726,35.0,-1.541694820363773,38,7.726438541081734,2.0
2015_01_DET_SD,DET,47,0.10645293610286899,21.0,31.0,-1.2557867878349498,16.0,1.3622397239378188,40,-6.222014013415901,2.0
2015_01_DET_SD,LAC,73,5.592076611262641,37.0,43.0,12.408935663109773,30.0,-6.816859051847132,69,2.7843891409806787,3.0
2015_01_GB_CHI,CHI,72,6.746484519763946,33.0,42.0,0.6329212664344475,30.0,6.1135632533295,66,0.7512126775356975,1.0
2015_01_GB_CHI,GB,57,22.33521224952422,32.0,33.0,18.317829539952825,24.0,4.017382709571393,50,18.750114931358283,0.0
2015_01_IND_BUF,BUF,56,4.504859556015415,20.0,23.0,9.651024424667773,33.0,-5.146164868652357,24,5.302356466258408,0.0
2015_01_IND_BUF,IND,74,0.7086447826776121,30.0,59.0,1.0281115737351056,15.0,-0.31946679105749354,35,-6.2959036610076735,2.0
2015_01_KC_HOU,HOU,75,-9.78180089266899,34.0,55.0,-5.006686804873618,20.0,-4.775114087795373,29,-9.40877250750782,2.0
2015_01_KC_HOU,KC,67,0.15263285707213492,29.0,39.0,5.100636199621917,28.0,-4.948003342549782,32,10.816337042419708,0.0
2015_01_MIA_WAS,MIA,55,-4.92530876968953,24.0,38.0,0.6518050369879864,17.0,-5.5771138066775165,50,-4.128726423373103,1.0
2015_01_MIA_WAS,WAS,75,-5.914151529563421,35.0,37.0,-0.9841567804396618,38.0,-4.929994749123759,75,-5.914151529563421,2.0
2015_01_MIN_SF,MIN,55,-17.360464407177005,19.0,41.0,-17.268654424801298,14.0,-0.09180998237570748,45,-9.571741964248302,1.0
2015_01_MIN_SF,SF,68,11.490324316908763,37.0,32.0,6.522217879201444,36.0,4.96810643770732,58,9.350391919657483,0.0
2015_01_NO_ARI,ARI,61,12.815082773874813,28.0,38.0,19.44676975299378,23.0,-6.631686979118967,58,7.616556698764973,1.0
2015_01_NO_ARI,NO,73,-1.4999899327744912,27.0,52.0,3.1668510415834192,21.0,-4.6668409743579105,68,1.4885894087851796,1.0
2015_01_NYG_DAL,DAL,69,0.910088558077371,39.0,47.0,3.3382694095270953,22.0,-2.4281808514497243,69,0.910088558077371,3.0
2015_01_NYG_DAL,NYG,61,2.859030978632792,24.0,38.0,1.6835890596508318,23.0,1.17544191898196,55,4.384017475843974,0.0
2015_01_PHI_ATL,ATL,73,-6.909529940086038,30.0,42.0,0.046058561351984384,31.0,-6.955588501438023,68,-3.843028148089623,2.0
2015_01_PHI_ATL,PHI,73,0.3360816141348697,34.0,54.0,1.2401939376969455,19.0,-0.9041123235620758,67,0.7659018030381195,2.0
2015_01_PIT_NE,NE,60,17.416866385145113,32.0,36.0,18.912734184064902,24.0,-1.4958677989197895,38,13.433033645385876,0.0
2015_01_PIT_NE,PIT,72,17.957207273291466,37.0,44.0,17.604075957858072,28.0,0.35313131543339793,46,9.041146972514733,1.0
2015_01_SEA_STL,LA,58,-6.626651761277569,27.0,32.0,6.480571438635709,26.0,-13.107223199913278,51,-4.7423303965720605,3.0
2015_01_SEA_STL,SEA,80,-3.7369414163251564,38.0,54.0,-3.65412018346192,26.0,-0.08282123286323628,79,-5.5338055191525415,1.0
2015_01_TEN_TB,TB,70,-20.001096230291296,23.0,46.0,-9.158752997289412,24.0,-10.842343233001884,23,-10.822723842342384,2.0
2015_01_TEN_TB,TEN,52,15.657321035396308,28.0,20.0,23.10158231377136,32.0,-7.444261278375052,21,14.326530566759175,1.0
2015_02_ARI_CHI,ARI,55,17.77885251463158,27.0,28.0,16.763933142472524,27.0,1.0149193721590564,27,9.827928171202075,1.0
2015_02_ARI_CHI,CHI,65,-12.771357784228597,22.0,38.0,-7.858459626940396,27.0,-4.9128981572882005,43,-6.898499251304191,2.0
2015_02_ATL_NYG,ATL,71,17.074476562808414,33.0,49.0,18.447708211566933,22.0,-1.3732316487585194,71,17.074476562808414,0.0
2015_02_ATL_NYG,NYG,68,4.927111433137255,28.0,46.0,9.937787544453531,22.0,-5.010676111316277,63,10.15293727351171,1.0
2015_02_BAL_OAK,BAL,78,17.613122763950187,43.0,52.0,12.301360211998498,26.0,5.311762551951688,77,17.783106629177738,2.0
2015_02_BAL_OAK,LV,68,18.627284161725033,40.0,50.0,16.381248438709367,18.0,2.246035723015666,68,18.627284161725033,1.0
2015_02_DAL_PHI,DAL,75,-6.1933362720239264,29.0,44.0,1.0597529045833918,31.0,-7.253089176607318,49,5.261331102118519,2.0
2015_02_DAL_PHI,PHI,61,-19.321768316762036,25.0,44.0,-4.018533313968664,17.0,-15.303235002793372,41,-25.03984834437303,3.0
2015_02_DEN_KC,DEN,73,-10.905172500193208,28.0,51.0,-0.978376029482666,22.0,-9.926796470710542,70,-14.59564859130615,1.0
2015_02_DEN_KC,KC,60,-13.495443908307212,24.0,33.0,-13.205712728710356,27.0,-0.28973117959685624,58,-13.368338130806084,4.0
2015_02_DET_MIN,DET,76,-6.382383452572843,33.0,63.0,4.287646942418085,13.0,-10.670030394990928,42,-8.481393481027318,3.0
2015_02_DET_MIN,MIN,63,6.553474620951501,26.0,24.0,8.18372611213189,39.0,-1.6302514911803883,36,8.20852085200993,1.0
2015_02_HOU_CAR,CAR,74,-3.396653398732774,28.0,46.0,-5.057147527120428,28.0,1.6604941283876542,69,-6.544493135254211,1.0
2015_02_HOU_CAR,HOU,86,-8.845546983565033,29.0,63.0,-5.66266262912966,23.0,-3.182884354435373,78,-12.955607141285032,1.0
2015_02_MIA_JAX,JAX,72,5.241271054779278,31.0,41.0,11.047298894234327,31.0,-5.806027839455049,72,5.241271054779278,0.0
2015_02_MIA_JAX,MIA,65,6.333491249851523,26.0,49.0,13.837796656674346,16.0,-7.504305406822823,64,8.291256357913245,0.0
2015_02_NE_BUF,BUF,72,-0.3881606138891076,32.0,47.0,-3.9779894978709054,25.0,3.589828883981798,43,-9.616657513746759,3.0
2015_02_NE_BUF,NE,79,7.775187323580981,37.0,65.0,6.7035358532315055,14.0,1.0716514703494764,47,11.740189472421747,2.0
2015_02_NYJ_IND,IND,64,-14.256773687447502,27.0,43.0,-5.349564347313797,21.0,-8.907209340133704,56,-12.355169482485007,5.0
2015_02_NYJ_IND,NYJ,66,1.8698362003704894,30.0,40.0,8.350423799955783,26.0,-6.480587599585293,58,1.133595621944751,1.0
2015_02_SD_CIN,CIN,63,0.825742446852678,29.0,31.0,9.37209899697948,32.0,-8.546356550126802,62,1.2479672081887885,2.0
2015_02_SD_CIN,LAC,60,2.613676664741294,30.0,35.0,1.7078158109523853,25.0,0.9058608537889086,47,-3.9056229560211735,2.0
2015_02_SEA_GB,GB,68,6.958331739850072,32.0,44.0,8.161607534897259,24.0,-1.2032757950471868,60,7.629482689440694,1.0
2015_02_SEA_GB,SEA,58,-1.5782066042133014,30.0,37.0,0.2294356530934234,21.0,-1.8076422573067248,53,-0.9898028570290993,2.0
