game_id,team,qbId,name,dropbacks,epa,cpoe,cpoePlays
2022_01_BAL_NYJ,BAL,00-0034796,L.Jackson,34,5.7104,-105.7767,29
2022_01_BAL_NYJ,NYJ,00-0026158,J.Flacco,62,-7.1129,-231.5863,57
2022_01_BUF_LA,BUF,00-0034857,J.Allen,38,20.1261,351.3431,31
2022_01_BUF_LA,LA,00-0026498,M.Stafford,49,-16.5866,-24.2733,41
2022_01_CLE_CAR,CAR,00-0034855,B.Mayfield,32,1.0021,-238.517,26
2022_01_CLE_CAR,CLE,00-0033119,J.Brissett,36,-8.1084,-87.9261,30
2022_01_DEN_SEA,DEN,00-0029263,R.Wilson,45,14.7297,320.7276,41
2022_01_DEN_SEA,SEA,00-0030565,G.Smith,31,9.4062,336.1437,27
2022_01_GB_MIN,GB,00-0023459,A.Rodgers,38,-11.6275,-86.3279,31
2022_01_GB_MIN,GB,00-0036264,J.Love,4,-0.3204,83.5611,4
2022_01_GB_MIN,MIN,00-0029604,K.Cousins,33,9.2722,160.0588,31
2022_01_IND_HOU,HOU,00-0032436,J.Driskel,1,1.0369,0.0,0
2022_01_IND_HOU,HOU,00-0036898,D.Mills,40,-6.4648,-242.2345,36
2022_01_IND_HOU,IND,00-0026143,M.Ryan,54,4.6068,-233.7627,49
2022_01_JAX_WAS,JAX,00-0036971,T.Lawrence,46,-0.2594,101.9262,38
2022_01_JAX_WAS,WAS,00-0032950,C.Wentz,47,8.9642,-6.5749,41
2022_01_KC_ARI,ARI,00-0035146,T.McSorley,7,-0.5295,-92.803,4
2022_01_KC_ARI,ARI,00-0035228,K.Murray,39,1.6956,36.6616,32
2022_01_KC_ARI,KC,00-0033873,P.Mahomes,41,32.9155,459.5833,39
2022_01_LV_LAC,LAC,00-0036355,J.Herbert,35,16.8901,218.8118,34
2022_01_LV_LAC,LV,00-0031280,D.Carr,43,-5.493,-83.3876,35
2022_01_LV_LAC,LV,00-0031381,D.Adams,1,-1.8046,0.0,0
2022_01_NE_MIA,MIA,00-0036212,T.Tagovailoa,36,5.8563,248.9956,31
2022_01_NE_MIA,NE,00-0036972,M.Jones,33,-5.4257,88.4647,30
2022_01_NO_ATL,ATL,00-0032268,M.Mariota,37,3.8616,-222.1357,32
2022_01_NO_ATL,NO,00-0031503,J.Winston,39,3.0592,231.5537,32
2022_01_NYG_TEN,NYG,00-0035710,D.Jones,30,-6.2985,280.5788,21
2022_01_NYG_TEN,TEN,00-0029701,R.Tannehill,34,9.411,-4.403,31
2022_01_PHI_DET,DET,00-0033106,J.Goff,39,-0.5631,-443.9742,37
2022_01_PHI_DET,PHI,00-0036389,J.Hurts,44,14.2876,-290.2089,29
2022_01_PIT_CIN,CIN,00-0036442,J.Burrow,66,-14.0812,-37.5185,53
2022_01_PIT_CIN,PIT,00-0033869,M.Trubisky,40,-4.2938,-262.1445,37
2022_01_SF_CHI,CHI,00-0036945,J.Fields,23,1.9741,-272.2477,17
2022_01_SF_CHI,SF,00-0037012,T.Lance,34,-8.8568,-474.208,26
2022_01_TB_DAL,DAL,00-0033077,D.Prescott,31,-12.4829,-666.0106,29
2022_01_TB_DAL,DAL,00-0033662,C.Rush,15,-7.5604,-45.0866,12
2022_01_TB_DAL,TB,00-0019596,T.Brady,29,1.0509,88.8363,27
2022_02_ARI_LV,ARI,00-0035228,K.Murray,53,-1.8422,-262.1377,47
2022_02_ARI_LV,LV,00-0031280,D.Carr,41,4.4477,-228.9595,39
2022_02_ATL_LA,ATL,00-0032268,M.Mariota,33,0.134,32.2857,25
