game_id,team,qbId,name,dropbacks,epa,cpoe,cpoePlays
2012_01_ATL_KC,ATL,00-0026143,M.Ryan,35,26.0448,429.0293,31
2012_01_ATL_KC,KC,00-0023662,M.Cassel,37,3.0889,5.3281,33
2012_01_BUF_NYJ,BUF,00-0023682,R.Fitzpatrick,33,2.7333,-40.8124,32
2012_01_BUF_NYJ,NYJ,00-0026898,M.Sanchez,26,19.9324,330.5743,26
2012_01_CAR_TB,CAR,00-0027939,C.Newton,38,2.8506,429.1511,33
2012_01_CAR_TB,TB,00-0026993,J.Freeman,28,-2.1064,3.311,24
2012_01_CIN_BAL,BAL,00-0026158,J.Flacco,32,12.2516,343.1776,29
2012_01_CIN_BAL,BAL,00-0028118,T.Taylor,4,1.3162,10.4851,3
2012_01_CIN_BAL,CIN,00-0027973,A.Dalton,41,-16.8418,-232.5238,37
2012_01_DAL_NYG,DAL,00-0021678,T.Romo,32,13.5293,355.3332,29
2012_01_DAL_NYG,NYG,00-0022803,E.Manning,35,3.1228,113.0259,32
2012_01_IND_CHI,CHI,00-0024226,J.Cutler,37,8.4336,58.1057,35
2012_01_IND_CHI,IND,00-0029668,A.Luck,50,-6.3618,-362.3574,45
2012_01_JAX_MIN,JAX,00-0027948,B.Gabbert,44,14.9681,-197.1593,39
2012_01_JAX_MIN,MIN,00-0027950,C.Ponder,30,1.8339,206.3349,27
2012_01_MIA_HOU,HOU,00-0022787,M.Schaub,34,11.7624,9.1662,31
2012_01_MIA_HOU,MIA,00-0029701,R.Tannehill,38,-17.4821,-459.7659,36
2012_01_NE_TEN,NE,00-0019596,T.Brady,32,9.7686,405.1096,31
2012_01_NE_TEN,TEN,00-0007091,M.Hasselbeck,11,-2.8037,-138.5832,11
2012_01_NE_TEN,TEN,00-0027946,J.Locker,36,1.3269,235.3413,32
2012_01_PHI_CLE,CLE,00-0029677,B.Weeden,38,-19.0059,-946.7757,35
2012_01_PHI_CLE,PHI,00-0020245,M.Vick,61,-9.5378,-302.0883,56
2012_01_PIT_DEN,DEN,00-0010346,P.Manning,30,14.8535,332.3865,26
2012_01_PIT_DEN,PIT,00-0022924,B.Roethlisberger,46,1.1834,8.5889,38
2012_01_SD_OAK,LAC,00-0022942,P.Rivers,34,8.2475,417.732,33
2012_01_SD_OAK,LV,00-0021429,C.Palmer,50,5.721,222.6909,46
2012_01_SEA_ARI,ARI,00-0025423,K.Kolb,8,5.4699,72.8689,8
2012_01_SEA_ARI,ARI,00-0027754,J.Skelton,30,-7.5906,-248.4748,28
2012_01_SEA_ARI,SEA,00-0029263,R.Wilson,43,-5.7707,-113.6364,34
2012_01_SF_GB,GB,00-0023459,A.Rodgers,53,8.0895,265.9056,42
2012_01_SF_GB,SF,00-0023436,A.Smith,32,8.4885,319.1444,26
2012_01_STL_DET,DET,00-0026498,M.Stafford,48,-7.2375,105.3446,47
2012_01_STL_DET,LA,00-0027854,S.Bradford,30,3.1744,147.8909,25
2012_01_WAS_NO,NO,00-0020531,D.Brees,53,2.0384,-576.3199,49
2012_01_WAS_NO,WAS,00-0029665,R.Griffin III,29,17.2064,255.0276,26
2012_02_ARI_NE,ARI,00-0025423,K.Kolb,30,-1.5546,-166.5821,26
2012_02_ARI_NE,NE,00-0019596,T.Brady,50,-0.4116,42.1808,45
2012_02_BAL_PHI,BAL,00-0026158,J.Flacco,44,-10.8549,-308.3093,42
2012_02_BAL_PHI,PHI,00-0020245,M.Vick,38,11.1024,524.9011,30
2012_02_CHI_GB,CHI,00-0024226,J.Cutler,35,-14.2618,-377.9706,27
2012_02_CHI_GB,GB,00-0023459,A.Rodgers,37,-6.9037,112.2866,31
2012_02_CHI_GB,GB,00-0026664,T.Masthay,1,5.1587,26.9899,1
2012_02_CLE_CIN,CIN,00-0027973,A.Dalton,38,16.3577,465.8428,31
2012_02_CLE_CIN,CLE,00-0029677,B.Weeden,40,16.1833,411.2005,36
2012_02_DAL_SEA,DAL,00-0021678,T.Romo,41,-1.7286,-92.0348,40
2012_02_DAL_SEA,SEA,00-0029263,R.Wilson,25,8.3146,259.7234,20
2012_02_DEN_ATL,ATL,00-0026143,M.Ryan,41,9.5227,170.6823,35
2012_02_DEN_ATL,DEN,00-0010346,P.Manning,40,-8.7641,125.0771,37
2012_02_DET_SF,DET,00-0026498,M.Stafford,34,5.3941,-201.0878,32
2012_02_DET_SF,SF,00-0023436,A.Smith,35,8.2532,-117.7687,31
2012_02_HOU_JAX,HOU,00-0022787,M.Schaub,35,5.3927,234.5413,35
2012_02_HOU_JAX,JAX,00-0026197,C.Henne,2,1.2638,103.3525,2
2012_02_HOU_JAX,JAX,00-0027948,B.Gabbert,23,-13.5065,-452.2908,19
2012_02_KC_BUF,BUF,00-0023682,R.Fitzpatrick,22,10.7286,-170.097,19
2012_02_KC_BUF,KC,00-0023662,M.Cassel,48,0.2793,-43.137,41
2012_02_MIN_IND,IND,00-0029668,A.Luck,35,10.6676,98.5153,29
2012_02_MIN_IND,MIN,00-0027950,C.Ponder,41,6.6811,385.6508,35
2012_02_NO_CAR,CAR,00-0027939,C.Newton,23,12.1048,253.0421,19
2012_02_NO_CAR,NO,00-0020531,D.Brees,50,1.9897,42.1022,47
2012_02_NYJ_PIT,NYJ,00-0026898,M.Sanchez,29,-4.9708,-585.509,27
2012_02_NYJ_PIT,PIT,00-0022924,B.Roethlisberger,34,14.8678,407.5823,31
2012_02_OAK_MIA,LV,00-0021429,C.Palmer,49,4.3091,-353.9361,48
2012_02_OAK_MIA,MIA,00-0029701,R.Tannehill,32,4.8871,41.9835,29
2012_02_TB_NYG,NYG,00-0022803,E.Manning,51,7.1815,108.786,51
2012_02_TB_NYG,TB,00-0026993,J.Freeman,30,5.6503,-78.205,28
2012_02_TEN_SD,LAC,00-0022942,P.Rivers,37,16.7326,420.2455,32
2012_02_TEN_SD,TEN,00-0027946,J.Locker,32,-6.6934,-278.6651,29
2012_02_WAS_STL,LA,00-0027854,S.Bradford,38,13.0603,330.7056,35
2012_02_WAS_STL,WAS,00-0029665,R.Griffin III,33,3.0409,164.069,27
2012_03_ATL_SD,ATL,00-0026143,M.Ryan,43,15.4716,421.6453,39
2012_03_ATL_SD,LAC,00-0022942,P.Rivers,40,-8.4667,-365.909,38
2012_03_BUF_CLE,BUF,00-0023682,R.Fitzpatrick,38,7.8913,-146.3676,35
2012_03_BUF_CLE,CLE,00-0029677,B.Weeden,47,-10.3868,-124.6477,43
2012_03_CIN_WAS,CIN,00-0027973,A.Dalton,30,15.9863,258.8233,27
2012_03_CIN_WAS,CIN,00-0029632,M.Sanu,1,6.4707,66.582,1
2012_03_CIN_WAS,WAS,00-0029665,R.Griffin III,42,1.9204,82.0449,33
2012_03_DET_TEN,DET,00-0020679,S.Hill,12,14.2417,300.174,12
2012_03_DET_TEN,DET,00-0026498,M.Stafford,46,13.3539,514.1031,42
2012_03_DET_TEN,TEN,00-0027946,J.Locker,44,23.1088,156.2735,42
2012_03_GB_SEA,GB,00-0023459,A.Rodgers,50,1.0869,78.3641,38
2012_03_GB_SEA,SEA,00-0029263,R.Wilson,24,-0.1945,-156.2245,21
2012_03_HOU_DEN,DEN,00-0010346,P.Manning,54,-1.0277,-533.0885,51
2012_03_HOU_DEN,HOU,00-0022787,M.Schaub,31,17.5956,91.8022,28
2012_03_JAX_IND,IND,00-0029668,A.Luck,48,9.555,-351.6468,44
2012_03_JAX_IND,JAX,00-0027948,B.Gabbert,23,-0.988,-358.867,21
2012_03_KC_NO,KC,00-0023662,M.Cassel,46,-4.2037,-195.7791,43
2012_03_KC_NO,NO,00-0020531,D.Brees,40,-3.4683,-205.3977,36
2012_03_NE_BAL,BAL,00-0026158,J.Flacco,40,16.2773,512.3,39
2012_03_NE_BAL,NE,00-0019596,T.Brady,44,20.1194,211.3473,41
2012_03_NYG_CAR,CAR,00-0023645,D.Anderson,3,-0.4315,119.8174,3
2012_03_NYG_CAR,CAR,00-0027939,C.Newton,33,-6.2568,-260.6908,30
2012_03_NYG_CAR,NYG,00-0020608,D.Carr,3,-2.5395,-11.4621,2
2012_03_NYG_CAR,NYG,00-0022803,E.Manning,38,15.2255,534.8691,34
2012_03_NYJ_MIA,MIA,00-0029701,R.Tannehill,37,-2.0315,-511.3473,36
2012_03_NYJ_MIA,NYJ,00-0026898,M.Sanchez,47,-2.2679,-325.5535,44
2012_03_NYJ_MIA,NYJ,00-0027876,T.Tebow,1,-1.7054,0.0,0
2012_03_PHI_ARI,ARI,00-0025423,K.Kolb,29,7.5557,80.6977,24
2012_03_PHI_ARI,PHI,00-0020245,M.Vick,45,-18.1031,-317.344,37
2012_03_PIT_OAK,LV,00-0021429,C.Palmer,36,7.1455,248.8807,34
2012_03_PIT_OAK,PIT,00-0022924,B.Roethlisberger,49,27.5886,568.6821,46
2012_03_SF_MIN,MIN,00-0027950,C.Ponder,39,15.5986,-290.8857,35
2012_03_SF_MIN,SF,00-0023436,A.Smith,42,0.1324,66.2699,35
2012_03_STL_CHI,CHI,00-0024226,J.Cutler,34,-4.2935,-270.5645,31
2012_03_STL_CHI,LA,00-0027854,S.Bradford,42,-19.4562,-442.6344,34
2012_03_TB_DAL,DAL,00-0021678,T.Romo,44,-5.621,68.2968,38
2012_03_TB_DAL,TB,00-0026993,J.Freeman,30,-14.8039,-580.7628,27
2012_04_CAR_ATL,ATL,00-0026143,M.Ryan,47,1.7792,0.3685,40
2012_04_CAR_ATL,CAR,00-0027692,A.Edwards,1,-0.5446,-38.4865,1
2012_04_CAR_ATL,CAR,00-0027939,C.Newton,31,12.493,-98.7802,24
2012_04_CHI_DAL,CHI,00-0024226,J.Cutler,27,14.6007,368.3604,24
2012_04_CHI_DAL,DAL,00-0021678,T.Romo,44,-15.2214,298.3987,42
2012_04_CHI_DAL,DAL,00-0023541,K.Orton,11,7.4514,207.7919,10
2012_04_CIN_JAX,CIN,00-0027973,A.Dalton,33,15.0782,189.3463,31
2012_04_CIN_JAX,JAX,00-0027948,B.Gabbert,43,-10.0253,-13.0168,34
2012_04_CLE_BAL,BAL,00-0026158,J.Flacco,50,5.3134,163.2424,46
2012_04_CLE_BAL,CLE,00-0029677,B.Weeden,52,-6.6128,-463.6693,50
2012_04_MIA_ARI,ARI,00-0025423,K.Kolb,56,-8.3699,-127.5776,48
2012_04_MIA_ARI,MIA,00-0029701,R.Tannehill,46,9.5636,191.1172,41
2012_04_MIN_DET,DET,00-0026498,M.Stafford,58,2.7969,-197.9625,50
2012_04_MIN_DET,MIN,00-0027950,C.Ponder,29,-8.5717,-184.5172,26
2012_04_NE_BUF,BUF,00-0023682,R.Fitzpatrick,44,6.5253,-76.1837,39
2012_04_NE_BUF,NE,00-0019596,T.Brady,38,22.7676,-16.3879,36
2012_04_NO_GB,GB,00-0023459,A.Rodgers,42,19.6433,520.99,41
2012_04_NO_GB,NO,00-0020531,D.Brees,56,24.1246,-16.6214,54
2012_04_NYG_PHI,NYG,00-0022803,E.Manning,42,7.7535,51.0432,41
2012_04_NYG_PHI,PHI,00-0020245,M.Vick,36,11.279,190.9694,27
2012_04_OAK_DEN,DEN,00-0010346,P.Manning,38,24.2473,465.9209,38
2012_04_OAK_DEN,DEN,00-0023853,M.Prater,1,-2.6427,-41.0604,1
2012_04_OAK_DEN,LV,00-0021429,C.Palmer,37,-3.0672,-11.1577,34
2012_04_SD_KC,KC,00-0023534,D.Colquitt,1,-0.947,0.0,0
2012_04_SD_KC,KC,00-0023662,M.Cassel,42,-12.0772,-140.6056,39
2012_04_SD_KC,LAC,00-0022942,P.Rivers,27,3.2323,366.218,23
2012_04_SEA_STL,LA,00-0027854,S.Bradford,31,-0.4211,-215.9466,29
2012_04_SEA_STL,LA,00-0028872,J.Hekker,1,3.8293,47.159,1
2012_04_SEA_STL,SEA,00-0029263,R.Wilson,31,-9.6823,22.1735,25
2012_04_SF_NYJ,NYJ,00-0026898,M.Sanchez,32,-16.8817,-621.6096,29
2012_04_SF_NYJ,NYJ,00-0027876,T.Tebow,1,0.8676,31.9427,1
2012_04_SF_NYJ,SF,00-0023436,A.Smith,24,-3.9575,14.823,21
2012_04_SF_NYJ,SF,00-0027974,C.Kaepernick,1,-0.4737,-25.7374,1
2012_04_TEN_HOU,HOU,00-0022787,M.Schaub,28,9.9996,78.9233,28
2012_04_TEN_HOU,TEN,00-0007091,M.Hasselbeck,29,-15.1513,95.7171,24
