game_id,team,qbId,name,dropbacks,epa,cpoe,cpoePlays
2005_01_ARI_NYG,ARI,00-0017200,K.Warner,50,-1.4907,0.0,0
2005_01_ARI_NYG,ARI,00-0021206,J.McCown,10,-3.9721,0.0,0
2005_01_ARI_NYG,NYG,00-0022803,E.Manning,26,-4.6183,0.0,0
2005_01_CHI_WAS,CHI,00-0023541,K.Orton,31,-3.5356,0.0,0
2005_01_CHI_WAS,WAS,00-0002110,M.Brunell,15,-2.4478,0.0,0
2005_01_CHI_WAS,WAS,00-0021379,P.Ramsey,13,2.1134,0.0,0
2005_01_CIN_CLE,CIN,00-0021429,C.Palmer,36,3.9852,0.0,0
2005_01_CIN_CLE,CLE,00-0004293,T.Dilfer,43,-7.2172,0.0,0
2005_01_DAL_SD,DAL,00-0001361,D.Bledsoe,28,20.9006,0.0,0
2005_01_DAL_SD,LAC,00-0020531,D.Brees,37,1.1571,0.0,0
2005_01_DEN_MIA,DEN,00-0013042,J.Plummer,49,-9.8297,0.0,0
2005_01_DEN_MIA,MIA,00-0005589,G.Frerotte,36,12.6558,0.0,0
2005_01_GB_DET,DET,00-0021141,J.Harrington,30,-0.2628,0.0,0
2005_01_GB_DET,GB,00-0005106,B.Favre,48,-11.2558,0.0,0
2005_01_HOU_BUF,BUF,00-0022912,J.Losman,29,0.1624,0.0,0
2005_01_HOU_BUF,HOU,00-0020608,D.Carr,26,-19.307,0.0,0
2005_01_IND_BAL,BAL,00-0018272,A.Wright,33,-5.1349,0.0,0
2005_01_IND_BAL,BAL,00-0022164,K.Boller,24,-5.8775,0.0,0
2005_01_IND_BAL,IND,00-0010346,P.Manning,36,6.9806,0.0,0
2005_01_NO_CAR,CAR,00-0004161,J.Delhomme,32,0.3598,0.0,0
2005_01_NO_CAR,NO,00-0001823,A.Brooks,25,8.5772,0.0,0
2005_01_NYJ_KC,KC,00-0006355,T.Green,27,6.2105,0.0,0
2005_01_NYJ_KC,NYJ,00-0005180,J.Fiedler,10,8.0864,0.0,0
2005_01_NYJ_KC,NYJ,00-0019559,C.Pennington,37,-1.2131,0.0,0
2005_01_OAK_NE,LV,00-0003292,K.Collins,42,0.9862,0.0,0
2005_01_OAK_NE,NE,00-0019596,T.Brady,38,12.6285,0.0,0
2005_01_PHI_ATL,ATL,00-0020245,M.Vick,27,-14.0459,0.0,0
2005_01_PHI_ATL,PHI,00-0011022,D.McNabb,47,-3.4131,0.0,0
2005_01_SEA_JAX,JAX,00-0022177,B.Leftwich,34,8.7761,0.0,0
2005_01_SEA_JAX,JAX,00-0023456,M.Jones,1,0.3456,0.0,0
2005_01_SEA_JAX,SEA,00-0007091,M.Hasselbeck,39,-2.1225,0.0,0
2005_01_STL_SF,LA,00-0019599,M.Bulger,63,12.1462,0.0,0
2005_01_STL_SF,SF,00-0019623,T.Rattay,18,5.149,0.0,0
2005_01_STL_SF,SF,00-0022064,A.Battle,2,0.9936,0.0,0
2005_01_TB_MIN,MIN,00-0003739,D.Culpepper,35,-8.0802,0.0,0
2005_01_TB_MIN,TB,00-0006423,B.Griese,31,-2.369,0.0,0
2005_01_TEN_PIT,PIT,00-0022924,B.Roethlisberger,11,17.464,0.0,0
2005_01_TEN_PIT,TEN,00-0011024,S.McNair,29,4.9263,0.0,0
2005_01_TEN_PIT,TEN,00-0019041,B.Volek,1,-2.7249,0.0,0
2005_02_ATL_SEA,ATL,00-0020245,M.Vick,22,1.8427,0.0,0
2005_02_ATL_SEA,ATL,00-0022787,M.Schaub,2,-1.8965,0.0,0
2005_02_ATL_SEA,SEA,00-0007091,M.Hasselbeck,33,8.716,0.0,0
