game_id,team,plays,epa,success,passPlays,passEPA,rushPlays,rushEPA,neutralPlays,neutralEPA,turnovers
2012_01_ATL_KC,ATL,55,20.66796344784814,29.0,35.0,26.044844536387806,20.0,-5.376881088539666,42,20.89555426228544,0.0
2012_01_ATL_KC,KC,68,6.865928223213147,32.0,37.0,3.088898421179935,31.0,3.777029802033212,40,8.81872877732009,3.0
2012_01_BUF_NYJ,BUF,60,5.81780953949783,26.0,33.0,-0.06594425882212818,27.0,5.883753798319958,15,-7.397689193021506,4.0
2012_01_BUF_NYJ,NYJ,64,17.06233992878647,26.0,28.0,19.76322365368783,36.0,-2.7008837249013595,26,9.220858186774421,1.0
2012_01_CAR_TB,CAR,50,-5.254930438591933,20.0,38.0,2.8505803517473396,12.0,-8.105510790339274,41,-10.782105683525394,2.0
2012_01_CAR_TB,TB,61,-3.217260518613214,25.0,31.0,6.181123183246484e-05,30.0,-3.2173223298450466,43,3.5894941800136526,0.0
2012_01_CIN_BAL,BAL,60,21.2752422055675,32.0,39.0,17.52954234168663,21.0,3.7456998638808727,37,20.987781241065257,0.0
2012_01_CIN_BAL,CIN,70,-9.696859024936106,29.0,42.0,-15.624341981556277,28.0,5.927482956620171,47,6.899884408450912,2.0
2012_01_DAL_NYG,DAL,58,12.644483595973178,32.0,33.0,12.709717794964853,25.0,-0.06523419899167493,47,9.139851349874696,1.0
2012_01_DAL_NYG,NYG,55,1.3217181743245363,20.0,36.0,5.116655480815728,19.0,-3.7949373064911924,43,-5.0790492814842825,1.0
2012_01_IND_CHI,CHI,72,10.300208945349345,30.0,41.0,9.428833837080898,31.0,0.8713751082684462,50,10.953173195462774,1.0
2012_01_IND_CHI,IND,66,-3.8888380621358785,30.0,53.0,-3.0236749010075847,13.0,-0.8651631611282937,29,-1.0569233799617765,4.0
2012_01_JAX_MIN,JAX,78,7.195705074455051,38.0,46.0,14.55341384817913,32.0,-7.357708773724079,78,7.195705074455051,1.0
2012_01_JAX_MIN,MIN,59,1.6153597414307863,29.0,31.0,0.6109076942015075,28.0,1.0044520472292788,55,4.289449321157356,1.0
2012_01_MIA_HOU,HOU,66,8.505929112934181,30.0,35.0,14.426896365555399,31.0,-5.920967252621217,33,6.150144059523628,0.0
2012_01_MIA_HOU,MIA,61,-26.000543046858354,24.0,39.0,-18.533168558613397,22.0,-7.467374488244959,36,-16.325181975668954,4.0
2012_01_NE_TEN,NE,66,15.100499979413879,36.0,32.0,9.768619451435343,34.0,5.3318805279785355,37,8.892213614890352,0.0
2012_01_NE_TEN,TEN,65,-8.17813813826245,22.0,50.0,0.8934418060799256,15.0,-9.071579944342375,38,-12.246745993515217,2.0
2012_01_PHI_CLE,CLE,61,-23.573534874568264,16.0,40.0,-17.883352096573486,21.0,-5.690182777994778,60,-22.762530261624175,4.0
2012_01_PHI_CLE,PHI,91,-14.169021908753212,38.0,65.0,-9.416335580294845,26.0,-4.752686328458367,91,-14.169021908753212,5.0
2012_01_PIT_DEN,DEN,55,13.17006370968554,32.0,31.0,16.445835348253098,24.0,-3.2757716385675595,54,14.117063709685539,1.0
2012_01_PIT_DEN,PIT,76,-1.4558872302230679,30.0,50.0,1.4382750802971191,26.0,-2.894162310520187,72,3.3432803624956637,1.0
2012_01_SD_OAK,LAC,55,2.2233316633701756,19.0,36.0,9.609031253993226,19.0,-7.385699590623052,41,4.968593523420068,0.0
2012_01_SD_OAK,LV,74,-4.193187418678824,33.0,54.0,8.152106434520284,20.0,-12.34529385319911,51,-8.106386112727273,1.0
2012_01_SEA_ARI,ARI,61,-8.53098104137569,23.0,42.0,0.7199974821986146,19.0,-9.250978523574304,61,-8.53098104137569,2.0
