game_id,team,plays,epa,success,passPlays,passEPA,rushPlays,rushEPA,neutralPlays,neutralEPA,turnovers
2014_01_BUF_CHI,BUF,55,3.734357481565864,24.0,27.0,-1.5380252352570398,28.0,5.272382716822904,55,3.734357481565864,1.0
2014_01_BUF_CHI,CHI,74,-3.5421488807935995,42.0,56.0,-3.4862608027345297,18.0,-0.05588807805906981,74,-3.5421488807935995,3.0
2014_01_CAR_TB,CAR,67,2.1755543755979443,28.0,35.0,9.000855991584881,32.0,-6.8253016159869375,50,1.580791668586067,0.0
2014_01_CAR_TB,TB,56,-7.385918136453256,23.0,41.0,-6.501994826307055,15.0,-0.8839233101462014,37,-14.563416451041121,3.0
2014_01_CIN_BAL,BAL,88,-3.9496119927112163,38.0,68.0,-1.4270291538029127,20.0,-2.5225828389083036,82,-5.024779273856912,2.0
2014_01_CIN_BAL,CIN,65,4.685014412202538,27.0,42.0,9.208929036151842,23.0,-4.523914623949304,52,3.932924937705156,0.0
2014_01_CLE_PIT,CLE,67,12.875115323426428,30.0,36.0,5.55705012738648,31.0,7.318065196039948,46,2.3590074650349493,0.0
2014_01_CLE_PIT,PIT,69,8.6460857158728,34.0,40.0,12.772450904207403,29.0,-4.126365188334603,53,6.008749360402408,1.0
2014_01_GB_SEA,GB,62,-2.5727462789466267,27.0,40.0,-3.382613163029648,22.0,0.8098668840830214,46,-6.630146511520598,1.0
2014_01_GB_SEA,SEA,67,14.03968739981789,33.0,35.0,10.710690711923203,32.0,3.328996687894687,43,4.295097671747468,0.0
2014_01_IND_DEN,DEN,71,12.293328556885621,33.0,40.0,13.908046750859734,31.0,-1.614718193974113,34,12.553100086005083,0.0
2014_01_IND_DEN,IND,74,3.841458359021404,37.0,63.0,9.127440043304292,11.0,-5.285981684282888,23,-4.1936449582572095,2.0
2014_01_JAX_PHI,JAX,73,-17.073124113556275,25.0,48.0,-11.9008808811896,25.0,-5.172243232366673,62,-7.370687986967537,1.0
2014_01_JAX_PHI,PHI,86,-10.64217817665897,31.0,54.0,-9.94157754367916,32.0,-0.7006006329798113,76,-17.985144857373573,3.0
2014_01_MIN_STL,LA,66,-23.759613192100293,24.0,44.0,-21.144698420523415,22.0,-2.6149147715768777,39,-11.256379296437569,2.0
2014_01_MIN_STL,MIN,56,5.067416683902755,22.0,25.0,7.530784351311131,31.0,-2.4633676674083764,44,5.551955804477236,0.0
2014_01_NE_MIA,MIA,72,-1.2153428036570202,39.0,35.0,-3.275651764093175,37.0,2.0603089604361546,69,0.7418024814711202,3.0
2014_01_NE_MIA,NE,86,-12.843067555474407,27.0,65.0,-15.211187830854032,21.0,2.368120275379624,67,-6.295867140773042,2.0
2014_01_NO_ATL,ATL,71,19.496899510281892,37.0,49.0,17.209555335414862,22.0,2.2873441748670302,71,19.496899510281892,1.0
2014_01_NO_ATL,NO,75,17.63980820774009,42.0,48.0,12.988530149964161,27.0,4.651278057775926,75,17.63980820774009,2.0
2014_01_NYG_DET,DET,64,15.603087409355624,27.0,38.0,21.308771579016877,26.0,-5.705684169661254,39,9.102878813002865,0.0
2014_01_NYG_DET,NYG,60,-14.250947615306359,20.0,38.0,-7.269169251725543,22.0,-6.9817783635808155,40,-13.359488920192234,2.0
2014_01_OAK_NYJ,LV,51,-7.584901096532121,17.0,37.0,-2.0450254200259224,14.0,-5.539875676506199,37,-13.16253169090487,0.0
2014_01_OAK_NYJ,NYJ,68,-3.334548190020233,30.0,38.0,2.4792569962858932,30.0,-5.813805186306126,64,-0.9925268317481724,2.0
2014_01_SD_ARI,ARI,69,1.6105929223179931,31.0,46.0,10.989218266235397,23.0,-9.378625343917403,68,1.2296651259006115,2.0
2014_01_SD_ARI,LAC,61,-6.477778947039042,25.0,38.0,2.745664202782791,23.0,-9.223443149821833,59,-3.4152682852582075,1.0
