game_id,team,plays,epa,success,passPlays,passEPA,rushPlays,rushEPA,neutralPlays,neutralEPA,turnovers
2005_01_ARI_NYG,ARI,83,-13.770835075509407,30.0,65.0,-4.823594735388565,18.0,-8.947240340120842,58,-4.444318628037021,2.0
2005_01_ARI_NYG,NYG,52,-2.2200814503012225,20.0,28.0,-4.760248899052385,24.0,2.5401674487511627,39,-3.6197755032917485,2.0
2005_01_CHI_WAS,CHI,51,-9.807837908971123,19.0,32.0,-4.5618748514098115,19.0,-5.245963057561312,51,-9.807837908971123,2.0
2005_01_CHI_WAS,WAS,68,-1.8476471018413,27.0,31.0,1.6633320768695405,37.0,-3.5109791787108406,66,-1.024401286490626,2.0
2005_01_CIN_CLE,CIN,72,6.973519529918095,44.0,39.0,5.100771662549933,33.0,1.8727478673681617,43,20.7798262773077,2.0
2005_01_CIN_CLE,CLE,61,-11.143886828615448,29.0,43.0,-7.217231998389705,18.0,-3.9266548302257434,32,3.274681247357492,3.0
2005_01_DAL_SD,DAL,67,17.347044131165603,30.0,32.0,24.93181216774974,35.0,-7.584768036584137,65,17.384066927072126,1.0
2005_01_DAL_SD,LAC,65,4.0385550423257115,27.0,38.0,0.39632711941023047,27.0,3.642227922915481,65,4.0385550423257115,2.0
2005_01_DEN_MIA,DEN,73,-19.019499605648566,30.0,55.0,-8.881026248749226,18.0,-10.13847335689934,42,-12.03028803829115,3.0
2005_01_DEN_MIA,MIA,73,4.531261323974878,32.0,40.0,9.897360981465727,33.0,-5.3660996574908495,60,-1.1946031898023186,2.0
2005_01_GB_DET,DET,64,-4.033744238020472,27.0,35.0,4.000011432513975,29.0,-8.033755670534447,57,-8.831385747000194,0.0
2005_01_GB_DET,GB,69,-18.946153735812295,30.0,51.0,-10.272031101293871,18.0,-8.674122634518426,55,-17.526136369165506,3.0
2005_01_HOU_BUF,BUF,68,-2.6205181842250584,28.0,33.0,-0.7627586844646341,35.0,-1.8577594997604243,43,3.766961138154402,0.0
2005_01_HOU_BUF,HOU,51,-17.75510660634609,18.0,32.0,-12.950831845460925,19.0,-4.804274760885164,36,-9.511426505516283,5.0
2005_01_IND_BAL,BAL,79,-13.442060763025713,29.0,58.0,-11.44046077982994,21.0,-2.0015999831957743,39,-8.17939808739677,4.0
2005_01_IND_BAL,IND,62,5.963367197894666,30.0,38.0,9.242793940792733,24.0,-3.2794267428980675,52,8.911988292121503,0.0
2005_01_NO_CAR,CAR,65,4.461912300615133,27.0,41.0,1.7524406384646691,24.0,2.709471662150463,65,4.461912300615133,3.0
2005_01_NO_CAR,NO,61,9.264123700782877,30.0,31.0,12.968338367936667,30.0,-3.7042146671537908,61,9.264123700782877,1.0
2005_01_NYJ_KC,KC,63,13.790702000667824,32.0,29.0,7.0862354632212705,34.0,6.704466537446555,17,13.74377671838738,1.0
2005_01_NYJ_KC,NYJ,72,-7.685532451973837,29.0,48.0,6.026224720914773,24.0,-13.71175717288861,19,-11.332687345391605,3.0
2005_01_OAK_NE,LV,72,-1.7441342991134094,25.0,47.0,0.9553650782271347,25.0,-2.699499377340544,58,-2.841620488374488,1.0
2005_01_OAK_NE,NE,70,7.214100175770062,30.0,41.0,15.831672884582138,29.0,-8.617572708812077,51,1.2040399871185117,0.0
2005_01_PHI_ATL,ATL,68,-13.68917413847521,22.0,31.0,-14.849645952286664,37.0,1.160471813811455,66,-12.024894109461457,3.0
2005_01_PHI_ATL,PHI,65,-12.108221720811958,23.0,51.0,-3.6559178720587413,14.0,-8.452303848753218,65,-12.108221720811958,3.0
2005_01_SEA_JAX,JAX,65,2.9584747716767312,30.0,37.0,7.886448715623413,28.0,-4.927973943946682,59,6.3248657717845145,0.0
2005_01_SEA_JAX,SEA,62,-3.810511198360473,30.0,44.0,-1.839561763801612,18.0,-1.970949434558861,50,0.09632097091525793,4.0
2005_01_STL_SF,LA,90,10.898011184759405,39.0,64.0,12.422684121218245,26.0,-1.5246729364588392,51,-9.510762807780635,1.0
2005_01_STL_SF,SF,40,0.28035361267393455,14.0,21.0,8.697245688410476,19.0,-8.416892075736541,25,-0.13128807273460552,2.0
2005_01_TB_MIN,MIN,59,-20.512796602083856,20.0,43.0,-6.3306531982263765,16.0,-14.18214340385748,58,-18.344131538108943,5.0
2005_01_TB_MIN,TB,63,-5.731949980377561,19.0,34.0,-5.044628656585701,29.0,-0.6873213237918598,60,-12.40762737999425,2.0
2005_01_TEN_PIT,PIT,53,20.244350894478636,24.0,13.0,17.431140955840345,40.0,2.8132099386382885,21,13.29778242023513,0.0
2005_01_TEN_PIT,TEN,54,-3.3510365819313908,22.0,32.0,0.9694386149419127,22.0,-4.3204751968733035,26,3.235071087233967,4.0
